Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bizzell, Clint",4,1,5,9,,,,1.0,2.0,2.0,,1.0,1.0,,,4.0,5.0,,,7.0,,,87.0
25,"Brown, Nathan",14,6,14,28,2,,,2.0,4.0,4.0,3.0,4.0,,,,10.0,17.0,,,2.0,,,100.0
32,"Bruce, Cameron",8,5,8,16,,1.0,,2.0,,3.0,1.0,5.0,1.0,,,8.0,9.0,1.0,,5.0,,1.0,97.0
35,"Ferguson, Ryan",4,1,2,6,,,,1.0,2.0,,1.0,,,,,4.0,2.0,1.0,,9.0,,,88.0
30,"Godfrey, Simon",11,,9,20,,,,4.0,,8.0,4.0,4.0,,1.0,,8.0,10.0,,,4.0,,1.0,95.0
18,"Green, Brad",11,1,3,14,2,2.0,,4.0,1.0,4.0,2.0,1.0,3.0,,,6.0,4.0,,,,,,76.0
1,"Heffernan, Chris",10,3,9,19,,1.0,,2.0,1.0,3.0,3.0,2.0,2.0,,,7.0,12.0,,,6.0,1.0,1.0,84.0
16,"Johnstone, Travis",16,1,4,20,,,,2.0,4.0,5.0,3.0,3.0,3.0,1.0,,10.0,10.0,,,1.0,2.0,1.0,82.0
11,"Jolly, Darren",5,3,5,10,,,23.0,4.0,2.0,,,5.0,,5.0,,5.0,3.0,2.0,,1.0,,,100.0
36,"Leoncelli, Andrew",12,2,5,17,,,,3.0,4.0,3.0,4.0,,,,,7.0,7.0,,,1.0,,,69.0
23,"McDonald, James",5,,8,13,1,,,7.0,,1.0,4.0,,1.0,,,7.0,6.0,,,2.0,1.0,1.0,82.0
37,"Miller, Brad",,,1,1,,,,,,,,1.0,,1.0,,1.0,,,,4.0,,,53.0
7,"Moorcroft, Gary",6,1,5,11,1,,,3.0,,1.0,3.0,2.0,,,,5.0,3.0,1.0,1.0,1.0,,,85.0
9,"Neitz, David",4,3,4,8,2,,3.0,,,1.0,,7.0,,2.0,,4.0,4.0,1.0,3.0,1.0,,,100.0
24,"Robertson, Russell",11,7,11,22,3,2.0,,1.0,,2.0,,4.0,2.0,,,12.0,13.0,3.0,2.0,5.0,,2.0,100.0
6,"Thompson, Scott",3,1,6,9,,,1.0,3.0,,4.0,,1.0,1.0,,,1.0,7.0,,,,,1.0,44.0
19,"Vardy, Peter",5,2,4,9,1,3.0,,1.0,,,3.0,2.0,,2.0,,7.0,3.0,,2.0,,,1.0,83.0
42,"Walsh, Peter",4,2,4,8,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,6.0,1.0,,,,,62.0
45,"Whelan, Matthew",3,,1,4,,,,2.0,,,1.0,2.0,,,,1.0,2.0,,,1.0,,,91.0
34,"White, Jeff",2,2,5,7,,,4.0,1.0,,,1.0,2.0,,1.0,,3.0,4.0,2.0,,,,,24.0
26,"Williams, Luke",6,4,7,13,,,,1.0,6.0,,,2.0,1.0,,,7.0,6.0,,,2.0,,,100.0
13,"Yze, Adem",19,3,4,23,2,,,4.0,2.0,7.0,8.0,1.0,,1.0,,10.0,10.0,1.0,1.0,3.0,1.0,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,163,48,124,287,14,10.0,31.0,49.0,29.0,49.0,42.0,50.0,15.0,15.0,,128.0,143.0,13.0,9.0,55.0,5.0,9.0,
Opposition,Opposition,186,68,78,264,19,13.0,54.0,49.0,29.0,51.0,38.0,35.0,15.0,15.0,6.0,128.0,126.0,13.0,18.0,58.0,9.0,11.0,
