Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
32,"Dangerfield, Patrick",21y 117d,59 (27-0-32 45.76%),70 (1.19),←,
11,"Doughty, Michael",31y 360d,203 (116-0-87 57.14%),44 (0.22),←,
6,"Gunston, Jack",19y 288d,10 (3-0-7 30.00%),10 (1.00),←,
45,"Henderson, Ricky",22y 323d,27 (10-0-17 37.04%),22 (0.81),←,
24,"Jacobs, Sam",23y 112d,31 (11-0-20 35.48%),5 (0.16),14 (4-0-10 28.57%),2 (0.14)
18,"Johncock, Graham",28y 283d,201 (109-0-92 54.23%),96 (0.48),←,
21,"Knights, Chris",24y 309d,89 (47-0-42 52.81%),65 (0.73),←,
14,"Mackay, David",23y 6d,60 (35-0-25 58.33%),13 (0.22),←,
20,"Maric, Ivan",25y 208d,75 (42-0-33 56.00%),26 (0.35),←,
22,"Otten, Andy",22y 77d,37 (19-0-18 51.35%),3 (0.08),←,
23,"Petrenko, Jared",21y 221d,31 (9-0-22 29.03%),12 (0.39),←,
3,"Reilly, Brent",27y 261d,151 (80-0-71 52.98%),48 (0.32),←,
43,"Riley, Aidan",19y 230d,1 (1-0-0 100.00%),,←,
25,"Rutten, Ben",28y 64d,165 (93-0-72 56.36%),6 (0.04),←,
9,"Sloane, Rory",21y 136d,28 (12-0-16 42.86%),17 (0.61),←,
33,"Smith, Brodie",19y 198d,12 (4-0-8 33.33%),2 (0.17),←,
12,"Talia, Daniel",19y 302d,4 (2-0-2 50.00%),,←,
5,"Thompson, Scott",28y 139d,193 (105-0-88 54.40%),127 (0.66),154 (87-0-67 56.49%),110 (0.71)
7,"van Berlo, Nathan",25y 55d,133 (74-0-59 55.64%),38 (0.29),←,
17,"Vince, Bernie",25y 302d,83 (44-0-39 53.01%),46 (0.55),←,
13,"Walker, Taylor",21y 97d,40 (18-0-22 45.00%),76 (1.90),←,
47,"Wright, Matthew",21y 229d,14 (4-0-10 28.57%),12 (0.86),←,
Totals,Totals,23y 296d,1647 (865-0-782 52.52%),738 (0.45),,
C,"Bickley, Mark",41y 361d,1 (1-0-0 100.00%),,←,
