Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
13,"Baker, Oskar",24y 297d,16 (6-0-10 37.50%),5 (0.31),1 (0-0-1 0.00%),1 (1.00)
4,"Bontempelli, Marcus",27y 114d,194 (107-0-87 55.15%),182 (0.94),←,
17,"Bruce, Josh",30y 283d,156 (69-1-86 44.55%),234 (1.50),43 (27-0-16 62.79%),63 (1.47)
31,"Dale, Bailey",26y 239d,109 (59-0-50 54.13%),76 (0.70),←,
35,"Daniel, Caleb",26y 254d,154 (84-0-70 54.55%),37 (0.24),←,
10,"Darcy, Sam",19y 242d,5 (2-0-3 40.00%),3 (0.60),←,
15,"Duryea, Taylor",31y 328d,173 (117-1-55 67.92%),25 (0.14),55 (35-0-20 63.64%),4 (0.07)
44,"English, Tim",25y 220d,86 (47-0-39 54.65%),47 (0.55),←,
29,"Hannan, Mitch",29y 9d,75 (42-0-33 56.00%),73 (0.97),25 (14-0-11 56.00%),18 (0.72)
39,"Johannisen, Jason",30y 130d,177 (90-0-87 50.85%),71 (0.40),←,
19,"Jones, Liam",32y 22d,162 (57-0-105 35.19%),84 (0.52),67 (27-0-40 40.30%),68 (1.01)
42,"Keath, Alex",31y 57d,87 (50-1-36 58.05%),5 (0.06),57 (34-0-23 59.65%),4 (0.07)
21,"Liberatore, Tom",30y 306d,196 (95-0-101 48.47%),74 (0.38),←,
7,"Lobb, Rory",30y 37d,141 (76-2-63 54.61%),143 (1.01),1 (0-0-1 0.00%),
11,"Macrae, Jack",28y 227d,209 (111-0-98 53.11%),48 (0.23),←,
16,"McLean, Toby",27y 46d,97 (51-0-46 52.58%),62 (0.64),←,
33,"Naughton, Aaron",23y 108d,101 (56-0-45 55.45%),148 (1.47),←,
20,"Richards, Ed",23y 258d,86 (44-0-42 51.16%),24 (0.28),←,
28,"Scott, Anthony",28y 18d,36 (23-0-13 63.89%),17 (0.47),←,
6,"Smith, Bailey",22y 101d,85 (49-0-36 57.65%),40 (0.47),←,
1,"Treloar, Adam",30y 9d,213 (94-1-118 44.37%),126 (0.59),40 (24-0-16 60.00%),29 (0.73)
2,"Ugle-Hagan, Jamarra",20y 348d,23 (11-0-12 47.83%),26 (1.13),←,
34,"Williams, Bailey",25y 159d,105 (56-0-49 53.33%),19 (0.18),←,
Totals,Totals,27y 86d,2686 (1396-6-1284 51.97%),1569 (0.58),,
C,"Beveridge, Luke",52y 207d,184 (104-0-80 56.52%),,←,
