Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Barry, Leo",6,6,11,17,1,,,1.0,,1.0,2.0,1.0,,1.0,,12.0,6.0,5.0,2.0,,1.0,,
42,"Bennett, Gerrard",5,2,8,13,2,1.0,,,1.0,2.0,1.0,,,,,6.0,6.0,,,,,,
15,"Carey, Stefan",5,3,3,8,,,1.0,,,2.0,1.0,2.0,1.0,2.0,,3.0,5.0,,1.0,,,,
8,"Cresswell, Daryn",10,3,9,19,4,,,,2.0,5.0,4.0,2.0,3.0,1.0,,14.0,6.0,2.0,1.0,,,,
28,"Crouch, Jared",4,,2,6,,,,4.0,,1.0,2.0,,1.0,1.0,,2.0,3.0,,,2.0,1.0,,
6,"Dunkley, Andrew",4,1,4,8,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,6.0,2.0,,1.0,,,,
10,"Filandia, Peter",5,3,6,11,,,,2.0,1.0,3.0,,,1.0,,,3.0,8.0,,,2.0,,,
12,"Fosdike, Nic",8,2,6,14,2,2.0,,1.0,,3.0,1.0,2.0,,,,6.0,8.0,,2.0,,,,
37,"Goodes, Adam",6,2,1,7,,,2.0,,2.0,2.0,1.0,,2.0,1.0,,3.0,4.0,,,1.0,,,
14,"Kelly, Paul",8,5,9,17,,,1.0,,,2.0,1.0,,2.0,4.0,,6.0,11.0,,1.0,1.0,2.0,,
4,"Lockett, Tony",7,6,2,9,5,2.0,,1.0,,,,,,,,6.0,3.0,4.0,6.0,,,,
34,"Luff, Troy",8,5,6,14,,,1.0,,3.0,,,,1.0,,,5.0,8.0,3.0,,1.0,,,
36,"Mathews, Ben",5,,4,9,,,,1.0,2.0,1.0,,1.0,,,,5.0,3.0,,,,2.0,,
11,"Maxfield, Stuart",9,5,5,14,1,,,1.0,1.0,5.0,,2.0,2.0,,1.0,5.0,11.0,,,2.0,2.0,,
13,"McPherson, Daniel",10,4,4,14,,,,1.0,3.0,1.0,,,1.0,,,5.0,8.0,1.0,,,,,
23,"Nicks, Matthew",12,4,4,16,1,1.0,,,3.0,3.0,2.0,1.0,1.0,,,8.0,8.0,1.0,1.0,1.0,1.0,,
19,"OLoughlin, Michael",12,6,1,13,2,1.0,,1.0,1.0,6.0,,1.0,,1.0,,6.0,7.0,2.0,1.0,2.0,,,
25,"Russell, Scott",8,2,5,13,1,,,1.0,,4.0,,2.0,,,,4.0,9.0,,,1.0,,,
22,"Saddington, Jason",3,1,6,9,,2.0,,1.0,,,,,1.0,,,8.0,2.0,,,1.0,,,
29,"Sangster, Will",2,,1,3,,,9.0,2.0,,,1.0,1.0,,2.0,,1.0,2.0,,,2.0,,,
2,"Schwass, Wayne",23,3,9,32,,,,1.0,2.0,6.0,7.0,5.0,,3.0,3.0,11.0,20.0,,,3.0,3.0,,
33,"Warfe, Rowan",11,3,7,18,,,,1.0,5.0,4.0,1.0,2.0,1.0,1.0,,7.0,10.0,,,1.0,3.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,171,66,113,284,20,11.0,15.0,20.0,27.0,52.0,25.0,23.0,18.0,17.0,4.0,132.0,150.0,18.0,16.0,20.0,15.0,,
Opposition,Opposition,154,67,88,242,16,7.0,34.0,17.0,26.0,49.0,50.0,22.0,17.0,18.0,2.0,115.0,130.0,18.0,21.0,18.0,12.0,,
