Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
14,"Bugg, Tomas",21y 91d,42 (7-0-35 16.67%),12 (0.29),←,
18,"Cameron, Jeremy",21y 95d,49 (6-0-43 12.24%),117 (2.39),←,
3,"Coniglio, Stephen",20y 202d,44 (7-0-37 15.91%),13 (0.30),←,
1,"Davis, Phil",23y 309d,58 (17-0-41 29.31%),6 (0.10),40 (6-0-34 15.00%),5 (0.13)
48,"Frost, Sam",20y 311d,19 (5-0-14 26.32%),2 (0.11),←,
4,"Greene, Toby",20y 283d,46 (5-0-41 10.87%),16 (0.35),←,
33,"Hoskin-Elliott, Will",20y 306d,32 (4-0-28 12.50%),26 (0.81),←,
34,"Jaksch, Kristian",19y 271d,7 (1-0-6 14.29%),2 (0.29),←,
22,"Kelly, Josh",19y 143d,11 (3-0-8 27.27%),8 (0.73),←,
40,"Kennedy, Adam",21y 358d,48 (6-0-42 12.50%),4 (0.08),←,
39,"Mohr, Tim",25y 259d,41 (4-0-37 9.76%),1 (0.02),←,
41,"Mumford, Shane",28y,110 (73-2-35 67.27%),42 (0.38),10 (4-0-6 40.00%),3 (0.30)
7,"Palmer, Rhys",25y 142d,89 (25-0-64 28.09%),55 (0.62),36 (4-0-32 11.11%),32 (0.89)
12,"Patton, Jonathon",21y 46d,25 (5-0-20 20.00%),28 (1.12),←,
9,"Scully, Tom",23y 51d,84 (19-1-64 23.21%),26 (0.31),53 (6-0-47 11.32%),20 (0.38)
5,"Shiel, Dylan",21y 118d,43 (5-0-38 11.63%),22 (0.51),←,
10,"Smith, Devon",21y 46d,52 (7-0-45 13.46%),45 (0.87),←,
20,"Tomlinson, Adam",20y 329d,38 (3-0-35 7.89%),13 (0.34),←,
17,"Treloar, Adam",21y 118d,52 (7-0-45 13.46%),29 (0.56),←,
8,"Ward, Callan",24y 86d,116 (39-0-77 33.62%),56 (0.48),56 (7-0-49 12.50%),23 (0.41)
6,"Whitfield, Lachie",19y 352d,29 (4-0-25 13.79%),13 (0.45),←,
29,"Williams, Zac",19y 288d,14 (1-0-13 7.14%),3 (0.21),←,
Totals,Totals,21y 341d,1049 (253-3-793 24.12%),539 (0.51),,
C,"Cameron, Leon",41y 306d,15 (4-0-11 26.67%),,←,
