St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
18,"Bowey, Brett",20y 332d,28 (10-0-18 35.71%),32 (1.14),←,
29,"Burke, Nathan",20y 81d,64 (21-0-43 32.81%),21 (0.33),←,
40,"Dargie, Ian",26y 164d,8 (1-0-7 12.50%),1 (0.13),←,
44,"Devonport, Craig",20y 91d,8 (4-0-4 50.00%),3 (0.38),←,
2,"Frawley, Danny",26y 232d,127 (31-0-96 24.41%),9 (0.07),←,
16,"Gotch, Bradley",27y 309d,94 (38-1-55 40.96%),122 (1.30),51 (17-0-34 33.33%),62 (1.22)
6,"Grant, David",23y 264d,100 (26-0-74 26.00%),54 (0.54),←,
10,"Harding, Paul",25y 328d,38 (17-0-21 44.74%),4 (0.11),27 (10-0-17 37.04%),2 (0.07)
35,"Harvey, Robert",18y 250d,21 (7-0-14 33.33%),19 (0.90),←,
24,"Jeffrey, Russell",24y 81d,20 (6-0-14 30.00%),2 (0.10),←,
9,"Kitschke, Damian",23y 350d,5 (3-0-2 60.00%),3 (0.60),←,
3,"Krakouer, Jim",31y 197d,139 (73-3-63 53.60%),231 (1.66),5 (3-0-2 60.00%),2 (0.40)
32,"Lawrie, Grant",31y 150d,155 (77-1-77 50.00%),56 (0.36),4 (2-0-2 50.00%),
4,"Lockett, Tony",24y 50d,117 (32-0-85 27.35%),500 (4.27),←,
23,"Loewe, Stewart",21y 340d,78 (24-0-54 30.77%),56 (0.72),←,
19,"Nixon, Ricky",27y 25d,42 (13-0-29 30.95%),20 (0.48),38 (11-0-27 28.95%),19 (0.50)
41,"Pekin, Tim",25y 96d,112 (52-0-60 46.43%),17 (0.15),5 (3-0-2 60.00%),2 (0.40)
37,"Rice, Dean",22y 42d,69 (23-0-46 33.33%),11 (0.16),←,
26,"Taylor, Kain",22y 196d,31 (8-0-23 25.81%),11 (0.35),←,
7,"Winmar, Nicky",24y 215d,68 (23-0-45 33.82%),131 (1.93),←,
Totals,Totals,24y 171d,1324 (489-5-830 36.93%),1303 (0.98),,
C,"Sheldon, Ken",30y 118d,5 (3-0-2 60.00%),,←,
