Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
4,"Ablett, Gary",34y 325d,324 (172-2-150 53.40%),405 (1.25),214 (137-2-75 64.49%),281 (1.31)
30,"Atkins, Tom",23y 198d,3 (3-0-0 100.00%),1 (0.33),←,
46,"Blicavs, Mark",28y 7d,136 (90-2-44 66.91%),36 (0.26),←,
6,"Clark, Jordan",18y 170d,3 (3-0-0 100.00%),2 (0.67),←,
18,"Constable, Charlie",19y 321d,3 (3-0-0 100.00%),3 (1.00),←,
40,"Dahlhaus, Luke",26y 226d,157 (73-0-84 46.50%),113 (0.72),3 (3-0-0 100.00%),3 (1.00)
35,"Dangerfield, Patrick",28y 364d,227 (130-1-96 57.49%),260 (1.15),73 (49-1-23 67.81%),97 (1.33)
22,"Duncan, Mitch",27y 298d,183 (132-1-50 72.40%),128 (0.70),←,
26,"Hawkins, Tom",30y 257d,235 (169-2-64 72.34%),504 (2.14),←,
25,"Henderson, Lachie",29y 111d,166 (83-2-81 50.60%),112 (0.67),49 (33-1-15 68.37%),8 (0.16)
11,"Kelly, Tim",24y 252d,26 (16-0-10 61.54%),25 (0.96),←,
8,"Kolodjashnij, Jake",23y 238d,73 (47-2-24 65.75%),,←,
27,"Menegola, Sam",27y 28d,56 (36-1-19 65.18%),47 (0.84),←,
32,"Miers, Gryan",20y 5d,3 (3-0-0 100.00%),4 (1.33),←,
42,"OConnor, Mark",22y 77d,10 (6-0-4 60.00%),1 (0.10),←,
3,"Parfitt, Brandan",20y 342d,37 (25-0-12 67.57%),23 (0.62),←,
17,"Ratugolea, Esava",20y 254d,11 (9-0-2 81.82%),8 (0.73),←,
23,"Rohan, Gary",27y 301d,109 (73-1-35 67.43%),101 (0.93),3 (3-0-0 100.00%),5 (1.67)
14,"Selwood, Joel",30y 313d,275 (204-1-70 74.36%),155 (0.56),←,
1,"Stanley, Rhys",28y 124d,118 (60-1-57 51.27%),77 (0.65),60 (39-1-20 65.83%),37 (0.62)
44,"Stewart, Tom",26y 20d,46 (30-0-16 65.22%),3 (0.07),←,
7,"Taylor, Harry",32y 296d,240 (177-2-61 74.17%),72 (0.30),←,
Totals,Totals,26y 23d,2441 (1544-18-879 63.25%),2080 (0.85),,
C,"Scott, Chris",42y 336d,193 (134-2-57 69.95%),,←,
