Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Allan, Matthew",9,3,4,13,1,,23.0,,,6.0,1.0,1.0,,,,2.0,11.0,,,2.0,,,
2,"Backwell, Brett",6,3,2,8,1,1.0,,,,4.0,1.0,2.0,,1.0,,3.0,5.0,,,1.0,,,
29,"Beaumont, Simon",10,5,8,18,1,1.0,,5.0,1.0,2.0,1.0,4.0,,1.0,,5.0,14.0,,1.0,3.0,,,
21,"Bradley, Craig",11,2,7,18,,,,2.0,2.0,4.0,6.0,,2.0,,,8.0,8.0,,,3.0,1.0,,
16,"Camporeale, Scott",16,5,9,25,1,3.0,,2.0,1.0,6.0,2.0,2.0,1.0,2.0,,11.0,13.0,1.0,2.0,2.0,2.0,,
25,"Fevola, Brendan",8,7,1,9,3,1.0,,,,3.0,,1.0,,,,4.0,4.0,3.0,4.0,,,,
31,"Fletcher, Simon",1,1,3,4,,,,1.0,,,,,,,,,4.0,,,1.0,,,
45,"Franchina, Anthony",10,4,3,13,2,1.0,,3.0,,4.0,3.0,,,2.0,,4.0,8.0,2.0,2.0,3.0,,,
17,"Freeborn, Scott",7,1,2,9,2,,,,1.0,1.0,1.0,,,2.0,,5.0,4.0,,1.0,3.0,,,
4,"Hamill, Aaron",10,8,8,18,2,1.0,,6.0,,1.0,1.0,1.0,2.0,4.0,,9.0,11.0,2.0,2.0,1.0,,,
9,"Hickmott, Adrian",13,9,14,27,,1.0,,5.0,3.0,8.0,1.0,2.0,,2.0,,13.0,14.0,2.0,1.0,2.0,,,
37,"Hotton, Trent",5,7,10,15,1,,4.0,1.0,,,1.0,4.0,,1.0,,11.0,4.0,4.0,1.0,1.0,,,
27,"Hulme, Darren",4,1,3,7,,,,2.0,,2.0,1.0,1.0,,,,3.0,4.0,,,3.0,,,
43,"Koutoufides, Anthony",18,5,13,31,1,,2.0,3.0,2.0,3.0,7.0,4.0,,1.0,3.0,21.0,10.0,4.0,1.0,2.0,,,
12,"Lappin, Matthew",9,2,3,12,,1.0,,3.0,,2.0,1.0,1.0,,,,3.0,10.0,,1.0,2.0,2.0,,
22,"Manton, Glenn",3,1,4,7,,,2.0,1.0,,,,1.0,1.0,,,4.0,2.0,,,,,,
5,"McKay, Andrew",19,6,6,25,1,,,3.0,6.0,4.0,,2.0,,2.0,2.0,7.0,17.0,,1.0,3.0,,,
15,"Nelson, Ben",2,,1,3,,,,3.0,1.0,,,,1.0,,,3.0,1.0,,,,,,
7,"Ratten, Brett",13,6,9,22,,1.0,,1.0,1.0,5.0,6.0,2.0,1.0,1.0,1.0,9.0,14.0,,1.0,4.0,1.0,,
23,"Rice, Dean",8,2,4,12,,,,2.0,4.0,1.0,,2.0,,1.0,,6.0,6.0,1.0,,1.0,,,
1,"Silvagni, Stephen",9,1,1,10,,,,2.0,5.0,1.0,1.0,1.0,3.0,1.0,,5.0,4.0,,,,,,
8,"Whitnall, Lance",7,5,5,12,2,,6.0,2.0,1.0,1.0,,2.0,1.0,1.0,,8.0,4.0,2.0,3.0,2.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,84,120,318,18,12.0,37.0,47.0,28.0,58.0,34.0,33.0,12.0,22.0,6.0,144.0,172.0,21.0,21.0,39.0,6.0,,
Opposition,Opposition,195,80,104,299,10,9.0,24.0,34.0,35.0,42.0,28.0,36.0,22.0,12.0,,135.0,159.0,18.0,12.0,21.0,12.0,,
