Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
16,"Carroll, Jack",19y 131d,1 (1-0-0 100.00%),1 (1.00),←,
5,"Cerra, Adam",22y 205d,82 (36-0-46 43.90%),18 (0.22),6 (4-0-2 66.67%),2 (0.33)
46,"Cottrell, Matthew",22y 61d,22 (11-0-11 50.00%),5 (0.23),←,
9,"Cripps, Patrick",27y 43d,144 (42-1-101 29.51%),78 (0.54),←,
30,"Curnow, Charlie",25y 86d,69 (16-0-53 23.19%),98 (1.42),←,
12,"De Koning, Tom",22y 288d,28 (12-0-16 42.86%),9 (0.32),←,
15,"Docherty, Sam",28y 195d,129 (45-1-83 35.27%),15 (0.12),116 (39-1-76 34.05%),14 (0.12)
19,"Durdin, Corey",20y 16d,8 (5-0-3 62.50%),5 (0.63),←,
25,"Fisher, Zac",23y 319d,80 (21-0-59 26.25%),36 (0.45),←,
7,"Kennedy, Matthew",25y 24d,67 (30-2-35 46.27%),31 (0.46),48 (19-0-29 39.58%),24 (0.50)
21,"Martin, Jack",27y 91d,129 (39-1-89 30.62%),107 (0.83),32 (14-0-18 43.75%),26 (0.81)
10,"McKay, Harry",24y 127d,74 (26-0-48 35.14%),146 (1.97),←,
24,"Newman, Nic",29y 105d,74 (37-0-37 50.00%),14 (0.19),43 (17-0-26 39.53%),6 (0.14)
32,"Newnes, Jack",29y 65d,194 (71-2-121 37.11%),73 (0.38),39 (16-0-23 41.03%),18 (0.46)
4,"OBrien, Lochie",22y 224d,46 (14-0-32 30.43%),12 (0.26),←,
44,"Owies, Matthew",25y 42d,21 (12-0-9 57.14%),21 (1.00),←,
20,"Plowman, Lachie",27y 231d,133 (43-0-90 32.33%),2 (0.02),113 (39-0-74 34.51%),1 (0.01)
42,"Saad, Adam",27y 281d,137 (55-2-80 40.88%),10 (0.07),28 (12-0-16 42.86%),2 (0.07)
1,"Silvagni, Jack",24y 134d,84 (27-0-57 32.14%),63 (0.75),←,
13,"Stocker, Liam",22y 97d,23 (7-0-16 30.43%),2 (0.09),←,
18,"Walsh, Sam",21y 302d,67 (26-0-41 38.81%),27 (0.40),←,
23,"Weitering, Jacob",24y 158d,122 (37-0-85 30.33%),11 (0.09),←,
33,"Young, Lewis",23y 131d,29 (18-0-11 62.07%),2 (0.07),5 (3-0-2 60.00%),1 (0.20)
Totals,Totals,24y 225d,1763 (631-9-1123 35.79%),786 (0.45),,
C,"Voss, Michael",46y 297d,115 (47-1-67 41.30%),,6 (4-0-2 66.67%),
