Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",27y 307d,101 (55-0-46 54.46%),5 (0.05),37 (26-0-11 70.27%),
15,"Amon, Karl",26y 324d,118 (71-0-47 60.17%),51 (0.43),←,
14,"Bergman, Miles",20y 264d,27 (18-0-9 66.67%),9 (0.33),←,
10,"Boak, Travis",33y 342d,321 (166-1-154 51.87%),191 (0.60),←,
36,"Burgoyne, Jase",18y 359d,2 (1-0-1 50.00%),,←,
3,"Burton, Ryan",25y 159d,111 (66-1-44 59.91%),13 (0.12),64 (41-0-23 64.06%),8 (0.13)
18,"Butters, Zak",21y 304d,62 (38-0-24 61.29%),34 (0.55),←,
33,"Byrne-Jones, Darcy",26y 292d,144 (85-0-59 59.03%),7 (0.05),←,
17,"Clurey, Tom",28y 108d,121 (74-0-47 61.16%),,←,
22,"Dixon, Charlie",31y 289d,183 (94-1-88 51.64%),303 (1.66),118 (75-0-43 63.56%),209 (1.77)
28,"Drew, Willem",23y 281d,50 (31-0-19 62.00%),8 (0.16),←,
24,"Farrell, Kane",23y 114d,43 (27-0-16 62.79%),37 (0.86),←,
11,"Finlayson, Jeremy",26y 150d,80 (44-3-33 56.88%),105 (1.31),14 (8-0-6 57.14%),15 (1.07)
19,"Georgiades, Mitch",20y 284d,42 (28-0-14 66.67%),55 (1.31),←,
9,"Gray, Robbie",34y 101d,266 (139-0-127 52.26%),363 (1.36),←,
5,"Houston, Dan",25y 58d,116 (73-0-43 62.93%),24 (0.21),←,
1,"Jonas, Tom",31y 181d,197 (111-1-85 56.60%),1 (0.01),←,
4,"Marshall, Todd",23y 274d,71 (49-0-22 69.01%),91 (1.28),←,
41,"McEntee, Jed",21y 144d,5 (2-0-3 40.00%),,←,
44,"Mead, Jackson",20y 282d,9 (3-0-6 33.33%),1 (0.11),←,
2,"Powell-Pepper, Sam",24y 182d,108 (67-0-41 62.04%),63 (0.58),←,
20,"Rozee, Connor",22y 168d,75 (47-0-28 62.67%),73 (0.97),←,
16,"Wines, Ollie",27y 275d,197 (116-0-81 58.88%),86 (0.44),←,
Totals,Totals,25y 212d,2449 (1405-7-1037 57.37%),1520 (0.62),,
C,"Hinkley, Ken",55y 282d,218 (129-0-89 59.17%),,←,
