Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
36,"Aliir, Aliir",10,9,4,14,,,,1.0,1.0,1.0,,2.0,,1.0,,3.0,11.0,1.0,,6.0,,,91.0
22,"Blakey, Nick",8,1,,8,1,1.0,,4.0,,2.0,,2.0,2.0,1.0,,7.0,2.0,1.0,1.0,3.0,2.0,,83.0
7,"Cunningham, Harry",12,5,8,20,,,,3.0,4.0,3.0,2.0,2.0,1.0,2.0,,5.0,17.0,,,2.0,,1.0,82.0
34,"Dawson, Jordan",7,8,7,14,,,,3.0,1.0,2.0,,1.0,,,,2.0,13.0,,,,,,67.0
13,"Florent, Oliver",11,4,8,19,,,,2.0,1.0,5.0,2.0,2.0,,,,7.0,12.0,1.0,,1.0,,,77.0
23,"Franklin, Lance",6,4,6,12,2,1.0,,1.0,,2.0,,3.0,1.0,1.0,,7.0,5.0,1.0,2.0,1.0,,,92.0
9,"Hayward, Will",4,3,1,5,2,,,,,,,3.0,,2.0,,3.0,1.0,2.0,2.0,,,,44.0
5,"Heeney, Isaac",13,8,13,26,4,1.0,,2.0,,3.0,4.0,2.0,2.0,1.0,3.0,14.0,11.0,3.0,3.0,,,1.0,80.0
29,"Hewett, George",6,2,11,17,,,,6.0,,,1.0,1.0,,1.0,,5.0,12.0,,,,,,78.0
10,"Jones, Zak",16,6,15,31,,1.0,,3.0,4.0,6.0,7.0,5.0,,2.0,,14.0,16.0,,1.0,2.0,,1.0,93.0
12,"Kennedy, Josh",15,3,16,31,1,,,8.0,,7.0,7.0,6.0,,1.0,1.0,13.0,18.0,,,1.0,,,84.0
44,"Lloyd, Jake",20,9,12,32,,,,2.0,8.0,1.0,,1.0,1.0,,,5.0,22.0,,,2.0,,1.0,90.0
30,"McCartin, Tom",8,3,6,14,,,,6.0,3.0,1.0,,,3.0,,,7.0,7.0,1.0,,3.0,,,81.0
3,"McVeigh, Jarrad",18,5,6,24,,,,2.0,4.0,4.0,,3.0,,,,3.0,16.0,,,,,,75.0
14,"Mills, Callum",14,6,14,28,,,,2.0,4.0,,,3.0,,,,10.0,17.0,1.0,,5.0,,,92.0
11,"Papley, Tom",11,5,8,19,2,1.0,,4.0,1.0,3.0,3.0,2.0,,,,7.0,13.0,1.0,,2.0,2.0,3.0,88.0
26,"Parker, Luke",9,1,9,18,1,,,6.0,,,5.0,4.0,2.0,4.0,,9.0,9.0,,1.0,,,,93.0
24,"Rampe, Dane",13,5,7,20,,,,3.0,8.0,3.0,1.0,3.0,,2.0,,9.0,11.0,1.0,,6.0,2.0,,94.0
20,"Reid, Sam",8,5,6,14,,1.0,6.0,5.0,,2.0,1.0,3.0,2.0,,,8.0,7.0,1.0,1.0,6.0,,,85.0
25,"Ronke, Ben",5,2,4,9,,1.0,,1.0,,4.0,,,,,,2.0,7.0,,1.0,,1.0,,70.0
18,"Sinclair, Callum",10,8,6,16,1,,40.0,3.0,,3.0,5.0,5.0,2.0,2.0,,9.0,9.0,2.0,1.0,1.0,1.0,1.0,86.0
6,"Thurlow, Jackson",12,4,7,19,,,,3.0,4.0,2.0,,3.0,,,,4.0,12.0,,,2.0,,1.0,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,236,106,174,410,14,9.0,46.0,70.0,43.0,54.0,38.0,56.0,16.0,20.0,4.0,153.0,248.0,16.0,13.0,43.0,8.0,9.0,
Opposition,Opposition,200,70,103,303,10,14.0,38.0,52.0,39.0,54.0,43.0,42.0,20.0,16.0,2.0,147.0,150.0,14.0,8.0,52.0,4.0,5.0,
