Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Anderson, Greg",18,1,7,25,,1.0,,,,,,,2.0,,,,,,,,,,
26,"Bickley, Mark",11,4,9,20,,1.0,,4.0,,,,,,1.0,,,,,,,,,
51,"Bone, Randall",3,2,5,8,,,,1.0,,,,,,,,,,,,,,,
21,"Brown, David",15,4,4,19,1,3.0,,3.0,,,,,1.0,1.0,,,,,,,,,
35,"Jameson, Rod",5,2,4,9,,,,2.0,,,,,2.0,1.0,,,,,,,,,
2,"Jarman, Andrew",11,2,10,21,3,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
13,"Lee, Scott",13,2,8,21,,,,4.0,,,,,3.0,2.0,,,,,,,,,
27,"Liptak, Matthew",17,5,13,30,2,2.0,,2.0,,,,,3.0,1.0,,,,,,,,,
10,"McDermott, Chris",7,,6,13,,,,8.0,,,,,4.0,1.0,,,,,,,,,
11,"McGuinness, Tony",24,6,8,32,2,1.0,,1.0,,,,,1.0,1.0,3.0,,,,,,,,
6,"Modra, Tony",9,9,2,11,5,3.0,,,,,,,1.0,2.0,1.0,,,,,,,,
15,"Pittman, David",2,2,3,5,,,1.0,1.0,,,,,1.0,,,,,,,,,,
52,"Rehn, Shaun",6,5,12,18,,,25.0,,,,,,1.0,2.0,,,,,,,,,
32,"Ricciuto, Mark",12,3,5,17,,,,3.0,,,,,2.0,1.0,,,,,,,,,
7,"Smart, Nigel",12,7,4,16,3,1.0,3.0,3.0,,,,,1.0,1.0,,,,,,,,,
4,"Tasker, Sean",2,1,1,3,,,,1.0,,,,,,,,,,,,,,,
12,"Tregenza, Simon",23,2,8,31,,1.0,,1.0,,,,,3.0,,,,,,,,,,
49,"Viska, Mark",7,,6,13,,,,1.0,,,,,1.0,1.0,,,,,,,,,
33,"Weidemann, Wayne",16,8,8,24,1,3.0,,5.0,,,,,2.0,5.0,,,,,,,,,
14,"Wigney, Stuart",6,4,2,8,2,1.0,1.0,,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,69,125,344,19,21.0,30.0,42.0,,,,,30.0,21.0,4.0,,,,,,,,
Opposition,Opposition,189,87,96,285,17,9.0,24.0,22.0,,,,,21.0,30.0,2.0,,,,,,,,
