Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Ablett, Gary",11,3,20,31,,1.0,,6.0,1.0,8.0,6.0,1.0,3.0,,,14.0,17.0,,,2.0,,,82.0
24,"Bews, Jed",11,5,4,15,,,,1.0,,2.0,1.0,2.0,1.0,,,4.0,10.0,,,2.0,,,87.0
46,"Blicavs, Mark",7,5,9,16,,,,3.0,4.0,,,2.0,,1.0,,7.0,10.0,1.0,,9.0,,,100.0
31,"Cunico, Jordan",10,6,8,18,,,,1.0,2.0,1.0,1.0,4.0,1.0,1.0,,5.0,14.0,,,,,,72.0
35,"Dangerfield, Patrick",10,1,19,29,2,,,7.0,2.0,3.0,10.0,2.0,1.0,1.0,,18.0,13.0,,,3.0,,1.0,85.0
22,"Duncan, Mitch",15,11,16,31,1,,,2.0,5.0,4.0,2.0,5.0,,,,7.0,25.0,,1.0,2.0,1.0,1.0,85.0
29,"Guthrie, Cameron",5,2,8,13,,,,3.0,3.0,,,,1.0,,,2.0,10.0,,,2.0,,,66.0
26,"Hawkins, Tom",12,8,7,19,7,,1.0,1.0,1.0,3.0,2.0,4.0,,1.0,3.0,13.0,6.0,4.0,4.0,1.0,,2.0,94.0
25,"Henderson, Lachie",4,4,5,9,,,,2.0,2.0,,,,,,,5.0,5.0,2.0,,5.0,,,90.0
38,"Henry, Jack",5,1,6,11,1,,2.0,7.0,,2.0,,1.0,1.0,,,6.0,5.0,1.0,1.0,1.0,,,81.0
41,"Jones, Jamaine",6,,2,8,1,,,1.0,,1.0,,2.0,,1.0,,4.0,4.0,,,,1.0,1.0,68.0
11,"Kelly, Tim",18,6,14,32,1,2.0,,2.0,,3.0,5.0,7.0,,1.0,,11.0,21.0,1.0,1.0,1.0,,2.0,89.0
8,"Kolodjashnij, Jake",11,7,6,17,,,,3.0,3.0,2.0,,,,,,4.0,12.0,1.0,,3.0,,,85.0
27,"Menegola, Sam",17,5,13,30,,,,6.0,2.0,5.0,3.0,5.0,2.0,1.0,,14.0,19.0,1.0,,3.0,1.0,2.0,81.0
10,"Menzel, Daniel",6,4,3,9,,,,1.0,,2.0,,2.0,,,,3.0,6.0,,,,,1.0,71.0
19,"Narkle, Quinton",3,2,4,7,,,,3.0,1.0,1.0,1.0,1.0,,1.0,,3.0,5.0,,,,,,66.0
3,"Parfitt, Brandan",9,3,11,20,,,,2.0,1.0,3.0,2.0,4.0,3.0,1.0,,7.0,14.0,,,,,1.0,79.0
14,"Selwood, Joel",7,2,9,16,1,,,6.0,,1.0,4.0,2.0,1.0,2.0,,10.0,9.0,,,2.0,,,74.0
16,"Selwood, Scott",5,1,13,18,,,,3.0,2.0,1.0,3.0,,2.0,,,4.0,14.0,,,1.0,,,76.0
1,"Stanley, Rhys",11,5,10,21,,,31.0,2.0,2.0,5.0,2.0,8.0,1.0,3.0,,8.0,13.0,,,11.0,,,89.0
44,"Stewart, Tom",14,6,8,22,,,,2.0,8.0,1.0,1.0,3.0,,1.0,,8.0,11.0,2.0,,6.0,1.0,,83.0
2,"Tuohy, Zach",18,8,6,24,2,,,1.0,3.0,2.0,1.0,1.0,1.0,,,6.0,18.0,1.0,1.0,1.0,,,98.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,95,201,416,16,4.0,34.0,65.0,42.0,50.0,44.0,56.0,18.0,15.0,3.0,163.0,261.0,14.0,8.0,55.0,4.0,11.0,
Opposition,Opposition,212,83,188,400,14,14.0,44.0,78.0,32.0,64.0,35.0,54.0,15.0,18.0,3.0,163.0,237.0,9.0,14.0,39.0,3.0,11.0,
