Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
9,"Campbell, Wayne",19y 209d,16 (6-0-10 37.50%),7 (0.44),←,
44,"Daffy, Nick",18y 344d,4 (1-0-3 25.00%),,←,
18,"Edwards, Stuart",19y 273d,4 (1-0-3 25.00%),2 (0.50),←,
30,"Free, Tony",22y 297d,75 (24-0-51 32.00%),24 (0.32),←,
25,"Gale, Brendon",23y 276d,47 (15-0-32 31.91%),38 (0.81),←,
39,"Gwilliam, Brad",25y 254d,8 (4-0-4 50.00%),,4 (1-0-3 25.00%),
34,"Hogg, Jeff",25y 187d,111 (34-0-77 30.63%),213 (1.92),←,
16,"Jackson, Stevan",22y 41d,42 (23-0-19 54.76%),74 (1.76),4 (1-0-3 25.00%),6 (1.50)
33,"Knights, Matthew",21y 197d,71 (22-0-49 30.99%),50 (0.70),←,
4,"Lambert, Craig",23y 197d,86 (25-0-61 29.07%),37 (0.43),←,
26,"Leys, Brian",24y 72d,71 (24-0-47 33.80%),12 (0.17),←,
27,"Maxfield, Stuart",20y 10d,11 (2-0-9 18.18%),2 (0.18),←,
28,"McQueen, Mark",22y 101d,9 (2-0-7 22.22%),2 (0.22),←,
29,"Menegola, Todd",24y 116d,3 (1-0-2 33.33%),4 (1.33),←,
6,"Naish, Chris",20y 205d,29 (9-0-20 31.03%),41 (1.41),←,
21,"Powell, Tim",24y 5d,51 (16-0-35 31.37%),36 (0.71),←,
32,"Ryan, Des",24y 196d,56 (18-0-38 32.14%),29 (0.52),←,
8,"Ryan, Stephen",21y 288d,38 (12-0-26 31.58%),36 (0.95),←,
41,"Turner, Scott",21y 324d,26 (8-0-18 30.77%),8 (0.31),←,
3,"Weightman, Dale",32y 199d,255 (115-2-138 45.49%),332 (1.30),←,
Totals,Totals,22y 354d,1013 (362-2-649 35.74%),947 (0.93),,
C,"Jeans, Allan",58y 211d,558 (353-2-203 63.44%),,4 (1-0-3 25.00%),
