Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"AhMat, Robert",4,,6,10,1,,,1.0,,1.0,,,,,,4.0,5.0,,,,,,
27,"Ball, Jason",10,5,1,11,1,1.0,6.0,,,2.0,,2.0,,1.0,,3.0,10.0,,,1.0,,,
42,"Bennett, Gerrard",4,3,3,7,,,,,1.0,1.0,1.0,,,,,2.0,5.0,,,1.0,,,
24,"Bolton, Jude",11,3,9,20,1,,,1.0,3.0,2.0,4.0,2.0,2.0,,,9.0,11.0,,1.0,2.0,,,
8,"Cresswell, Daryn",16,5,5,21,1,,,3.0,2.0,2.0,,2.0,2.0,,,6.0,15.0,,,,,,
28,"Crouch, Jared",10,4,15,25,,1.0,,3.0,2.0,2.0,4.0,,1.0,,,12.0,13.0,,,1.0,,,
6,"Dunkley, Andrew",5,2,7,12,,,,1.0,3.0,,,1.0,6.0,,,10.0,1.0,2.0,,1.0,,,
26,"Feast, Simon",,,,,,,1.0,,,,,1.0,,3.0,,,,,,,,,
12,"Fosdike, Nic",4,1,3,7,,1.0,,1.0,,3.0,2.0,,,,,4.0,3.0,,,1.0,,,
37,"Goodes, Adam",12,5,4,16,2,,8.0,2.0,3.0,4.0,4.0,1.0,3.0,2.0,,10.0,6.0,1.0,2.0,2.0,1.0,,
31,"Kirk, Brett",2,1,4,6,1,,,,,,2.0,,,,,4.0,2.0,,,2.0,,,
4,"Mathews, Ben",15,7,5,20,,,,1.0,5.0,,1.0,,2.0,,,5.0,13.0,,,,2.0,,
11,"Maxfield, Stuart",16,3,4,20,1,,,2.0,2.0,7.0,2.0,2.0,3.0,4.0,,8.0,12.0,,1.0,3.0,,,
13,"McPherson, Daniel",5,2,10,15,1,,,,2.0,1.0,4.0,,,,,4.0,11.0,,,,,,
23,"Nicks, Matthew",18,8,5,23,2,2.0,,1.0,1.0,9.0,3.0,2.0,,1.0,,11.0,12.0,3.0,2.0,2.0,,,
5,"OKeefe, Ryan",4,1,4,8,,1.0,,1.0,,1.0,,,1.0,1.0,,3.0,4.0,,1.0,1.0,,,
19,"OLoughlin, Michael",13,8,4,17,1,1.0,,,,4.0,,,,,,3.0,13.0,1.0,3.0,,,,
22,"Saddington, Jason",9,2,4,13,,1.0,1.0,2.0,1.0,4.0,,1.0,1.0,1.0,,5.0,8.0,,,,,,
25,"Schauble, Andrew",4,4,7,11,,,2.0,4.0,1.0,1.0,,,1.0,2.0,,7.0,5.0,1.0,,1.0,1.0,,
2,"Schwass, Wayne",17,6,7,24,,,,1.0,7.0,3.0,2.0,,,1.0,,4.0,18.0,,,1.0,3.0,,
20,"Stevens, John",15,8,5,20,2,,,2.0,1.0,3.0,1.0,3.0,1.0,1.0,,3.0,17.0,1.0,2.0,2.0,1.0,,
10,"Williams, Paul",11,5,5,16,1,2.0,,,2.0,3.0,2.0,1.0,,1.0,,8.0,8.0,1.0,1.0,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,83,117,322,15,14.0,18.0,26.0,36.0,53.0,32.0,18.0,23.0,18.0,,125.0,192.0,10.0,13.0,22.0,8.0,,
Opposition,Opposition,197,80,114,311,18,11.0,33.0,29.0,30.0,57.0,40.0,20.0,18.0,23.0,6.0,126.0,187.0,17.0,15.0,20.0,8.0,,
