Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
26,"Doyle, Greg",23y 210d,8 (5-0-3 62.50%),9 (1.13),6 (5-0-1 83.33%),6 (1.00)
23,"Dyson, Kevin",26y 353d,35 (19-0-16 54.29%),16 (0.46),←,
20,"Febey, Matthew",24y 246d,32 (18-0-14 56.25%),14 (0.44),←,
21,"Febey, Steven",24y 246d,112 (65-0-47 58.04%),18 (0.16),←,
14,"Grinter, Rod",28y 331d,129 (72-1-56 56.20%),57 (0.44),←,
22,"Hilton, Jeff",21y 330d,10 (8-0-2 80.00%),11 (1.10),4 (4-0-0 100.00%),5 (1.25)
13,"Jakovich, Allen",26y 32d,38 (21-0-17 55.26%),173 (4.55),←,
7,"Kowal, Darren",21y 308d,24 (15-0-9 62.50%),22 (0.92),←,
37,"Lamprill, Andrew",24y 353d,8 (4-0-4 50.00%),2 (0.25),←,
16,"Lovell, Andy",23y 268d,81 (40-1-40 50.00%),99 (1.22),←,
17,"Lovett, Brett",27y 337d,164 (96-1-67 58.84%),23 (0.14),←,
9,"Neitz, David",19y 90d,24 (14-0-10 58.33%),17 (0.71),←,
29,"Obst, Andrew",29y 246d,76 (44-0-32 57.89%),40 (0.53),←,
19,"Prymke, Paul",23y 135d,3 (3-0-0 100.00%),,←,
41,"Rohde, Peter",29y 154d,145 (88-1-56 61.03%),25 (0.17),99 (54-1-44 55.05%),19 (0.19)
5,"Schwarz, David",21y 272d,41 (16-1-24 40.24%),40 (0.98),←,
11,"Stynes, Jim",27y 364d,157 (92-1-64 58.92%),103 (0.66),←,
4,"Sullivan, Chris",21y 257d,20 (9-1-10 47.50%),19 (0.95),←,
12,"Viney, Todd",28y 23d,122 (65-1-56 53.69%),55 (0.45),←,
27,"Wight, Sean",30y 38d,109 (62-0-47 56.88%),63 (0.58),←,
8,"Yeats, Graeme",29y 213d,161 (89-1-71 55.59%),45 (0.28),←,
Totals,Totals,25y 194d,1499 (845-9-645 56.37%),851 (0.57),,
C,"Balme, Neil",42y 97d,24 (14-0-10 58.33%),,←,
