St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
28,"Ackland, Cain",23y 59d,20 (12-0-8 60.00%),7 (0.35),8 (4-0-4 50.00%),4 (0.50)
10,"Baker, Steven",24y 357d,98 (39-1-58 40.31%),22 (0.22),←,
14,"Ball, Luke",20y 354d,49 (30-0-19 61.22%),29 (0.59),←,
27,"Blake, Jason",24y 60d,62 (25-1-36 41.13%),13 (0.21),←,
16,"Clarke, Raphael",19y 232d,7 (4-0-3 57.14%),1 (0.14),←,
26,"Dal Santo, Nick",21y 81d,59 (29-1-29 50.00%),26 (0.44),←,
22,"Fiora, Aaron",24y 25d,86 (37-0-49 43.02%),34 (0.40),8 (4-0-4 50.00%),9 (1.13)
25,"Fisher, Sam",22y 308d,15 (9-0-6 60.00%),1 (0.07),←,
9,"Gehrig, Fraser",29y 72d,198 (100-1-97 50.76%),355 (1.79),83 (37-0-46 44.58%),196 (2.36)
18,"Goddard, Brendon",19y 359d,50 (30-0-20 60.00%),13 (0.26),←,
34,"Guerra, Brent",22y 350d,88 (62-0-26 70.45%),73 (0.83),23 (15-0-8 65.22%),34 (1.48)
7,"Hayes, Lenny",25y 120d,124 (48-2-74 39.52%),47 (0.38),←,
8,"Hudghton, Max",28y 254d,161 (67-2-92 42.24%),14 (0.09),←,
31,"Maguire, Matt",20y 349d,54 (26-0-28 48.15%),10 (0.19),←,
30,"McGough, Mark",20y 326d,41 (19-0-22 46.34%),13 (0.32),4 (1-0-3 25.00%),1 (0.25)
32,"McQualter, Andrew",18y 339d,1 (0-0-1 0.00%),,←,
44,"Milne, Stephen",25y 67d,81 (31-1-49 38.89%),171 (2.11),←,
1,"Peckett, Justin",32y 221d,222 (93-2-127 42.34%),42 (0.19),←,
12,"Riewoldt, Nick",22y 209d,78 (34-1-43 44.23%),126 (1.62),←,
29,"Stone, Nick",23y 225d,20 (12-0-8 60.00%),,3 (2-0-1 66.67%),
4,"Thompson, Andrew",32y 205d,180 (77-2-101 43.33%),90 (0.50),←,
13,"Voss, Brett",27y 81d,120 (54-2-64 45.83%),41 (0.34),85 (35-1-49 41.76%),30 (0.35)
Totals,Totals,24y 62d,1814 (838-16-960 46.20%),1128 (0.62),,
C,"Thomas, Grant",47y 89d,84 (38-1-45 45.83%),,←,
