Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Bond, Chris",20,3,3,23,,1.0,,2.0,,,,,5.0,,,,,,,,,,
17,"Broderick, Paul",9,2,9,18,1,,,2.0,,,,,,2.0,,,,,,,,,
9,"Campbell, Wayne",22,7,5,27,1,2.0,1.0,,,,,,2.0,4.0,,,,,,,,,
10,"Daffy, Nick",14,3,3,17,3,2.0,,1.0,,,,,,1.0,,,,,,,,,
14,"Dear, Greg",7,1,1,8,,,12.0,1.0,,,,,,1.0,,,,,,,,,
18,"Edwards, Stuart",5,3,1,6,2,1.0,1.0,1.0,,,,,,,,,,,,,,,
30,"Free, Tony",10,1,2,12,,,,3.0,,,,,1.0,,,,,,,,,,
25,"Gale, Brendon",14,7,3,17,2,3.0,1.0,,,,,,3.0,2.0,3.0,,,,,,,,
11,"Gale, Michael",5,6,9,14,,,,1.0,,,,,2.0,1.0,,,,,,,,,
31,"Howat, John",2,1,3,5,,,,1.0,,,,,1.0,,,,,,,,,,
3,"Kellaway, Duncan",6,4,5,11,,,,2.0,,,,,3.0,,,,,,,,,,
33,"Knights, Matthew",9,2,13,22,,1.0,1.0,2.0,,,,,4.0,4.0,,,,,,,,,
27,"Maxfield, Stuart",8,2,3,11,,,,1.0,,,,,1.0,4.0,,,,,,,,,
28,"Merenda, Mark",2,1,1,3,,,,1.0,,,,,1.0,,,,,,,,,,
6,"Naish, Chris",11,1,11,22,,1.0,,3.0,,,,,2.0,1.0,,,,,,,,,
7,"Prescott, Ashley",1,,2,3,,1.0,,1.0,,,,,,1.0,,,,,,,,,
12,"Richardson, Matthew",8,7,2,10,2,,,,,,,,1.0,2.0,,,,,,,,,
4,"Rogers, Matthew",9,2,4,13,,2.0,,3.0,,,,,1.0,1.0,,,,,,,,,
5,"Tape, Jamie",1,1,2,3,1,,,,,,,,,,,,,,,,,,
41,"Turner, Scott",10,5,1,11,,,,,,,,,2.0,1.0,,,,,,,,,
36,"Wigney, Stuart",11,6,5,16,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,65,88,272,12,18.0,17.0,25.0,,,,,30.0,26.0,4.0,,,,,,,,
Opposition,Opposition,164,58,103,267,12,13.0,13.0,25.0,,,,,26.0,30.0,2.0,,,,,,,,
