Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Burns, Scott",11,6,10,21,2,,,,3.0,1.0,3.0,,1.0,,,9.0,12.0,,2.0,,,1.0,54.0
10,"Caracella, Blake",8,5,6,14,,,1.0,1.0,2.0,2.0,,1.0,1.0,,,4.0,10.0,,,,,2.0,55.0
8,"Clement, James",16,8,3,19,,,,1.0,9.0,1.0,,3.0,,1.0,,2.0,17.0,1.0,,2.0,2.0,,100.0
34,"Cloke, Jason",4,4,4,8,,,2.0,1.0,1.0,,,1.0,1.0,,,3.0,5.0,,,3.0,,,62.0
1,"Davis, Leon",14,8,5,19,3,1.0,,1.0,,7.0,,,1.0,,,3.0,15.0,,,,2.0,1.0,87.0
4,"Didak, Alan",6,,6,12,1,,,1.0,,1.0,2.0,1.0,,1.0,,5.0,7.0,,,1.0,,1.0,84.0
25,"Fraser, Josh",14,10,14,28,2,1.0,13.0,2.0,2.0,4.0,5.0,2.0,,2.0,,10.0,19.0,,3.0,1.0,1.0,1.0,89.0
6,"Holland, Brodie",12,7,7,19,,,,4.0,2.0,4.0,1.0,2.0,1.0,,,7.0,13.0,,,,2.0,,83.0
26,"Johnson, Ben",23,11,3,26,,,,2.0,1.0,7.0,,1.0,,1.0,,4.0,22.0,,,3.0,2.0,1.0,88.0
18,"Licuria, Paul",13,6,10,23,1,,,,,2.0,1.0,1.0,,1.0,,2.0,20.0,,,,3.0,1.0,73.0
24,"Lockyer, Tarkyn",12,6,8,20,,1.0,,3.0,7.0,1.0,,,2.0,,,7.0,15.0,,,5.0,2.0,,100.0
3,"Lonie, Ryan",10,1,11,21,,1.0,,1.0,3.0,1.0,,1.0,,1.0,,4.0,17.0,,,1.0,,,99.0
43,"Lumumba, Heritier",3,2,4,7,,,,2.0,1.0,,,2.0,,1.0,,1.0,6.0,,,,1.0,,47.0
27,"Maxwell, Nick",4,3,4,8,,,,3.0,,,1.0,,1.0,,,2.0,6.0,,,5.0,,,87.0
11,"OBree, Shane",7,6,16,23,,1.0,,3.0,,4.0,7.0,2.0,,1.0,,9.0,16.0,,,,3.0,2.0,74.0
35,"Prestigiacomo, Simon",,1,3,3,,,,1.0,,,,,,,,2.0,1.0,,,5.0,,,100.0
23,"Rocca, Anthony",10,6,1,11,3,,,,1.0,3.0,,2.0,1.0,1.0,,2.0,9.0,,1.0,1.0,,1.0,90.0
39,"Shaw, Heath",17,10,12,29,,,,3.0,7.0,,1.0,6.0,1.0,2.0,,10.0,19.0,,,2.0,6.0,,100.0
36,"Swan, Dane",17,12,8,25,3,1.0,,1.0,1.0,2.0,,1.0,,,,2.0,22.0,,4.0,1.0,4.0,,65.0
20,"Tarrant, Chris",9,9,5,14,,,2.0,1.0,,4.0,,2.0,1.0,,,3.0,12.0,,1.0,,,1.0,96.0
13,"Thomas, Dale",15,10,3,18,,,,,2.0,,,4.0,,,,5.0,12.0,,1.0,1.0,2.0,,66.0
14,"Wakelin, Shane",14,10,4,18,,,,,9.0,,,,,,2.0,8.0,8.0,4.0,,4.0,1.0,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,239,141,147,386,15,8.0,18.0,31.0,51.0,44.0,21.0,32.0,11.0,12.0,2.0,104.0,283.0,5.0,12.0,35.0,31.0,12.0,
Opposition,Opposition,231,116,162,393,16,16.0,38.0,38.0,33.0,63.0,37.0,30.0,12.0,11.0,4.0,119.0,268.0,6.0,11.0,45.0,34.0,10.0,
