Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Armfield, Dennis",6,2,4,10,,1.0,,2.0,,2.0,1.0,1.0,1.0,,,6.0,5.0,,,3.0,,,83.0
19,"Betts, Eddie",2,1,4,6,1,,,2.0,,,2.0,1.0,,,,4.0,1.0,,,,,,86.0
37,"Cachia, Jaryd",7,3,8,15,,,,7.0,,3.0,4.0,2.0,,1.0,,10.0,5.0,,,,,,76.0
41,"Casboult, Levi",9,10,6,15,1,,5.0,1.0,,2.0,,,1.0,,,7.0,7.0,5.0,,1.0,,,90.0
35,"Curnow, Ed",9,1,5,14,,,,5.0,,4.0,3.0,3.0,1.0,2.0,,7.0,5.0,1.0,,2.0,,,90.0
38,"Garlett, Jeff",9,10,6,15,,2.0,,,2.0,3.0,,3.0,,,,3.0,12.0,1.0,3.0,1.0,1.0,1.0,86.0
4,"Gibbs, Bryce",16,6,10,26,,1.0,,9.0,1.0,1.0,7.0,3.0,,,,12.0,14.0,1.0,,,1.0,1.0,82.0
23,"Henderson, Lachie",16,10,2,18,,,,1.0,5.0,2.0,,2.0,,,,9.0,9.0,6.0,,4.0,,,91.0
40,"Jamison, Michael",5,3,2,7,,,,1.0,2.0,3.0,,1.0,,1.0,,3.0,4.0,2.0,,5.0,,,92.0
5,"Judd, Chris",14,3,6,20,,1.0,,6.0,,4.0,6.0,3.0,,1.0,,7.0,12.0,,,3.0,,1.0,79.0
8,"Kreuzer, Matthew",8,3,5,13,,1.0,35.0,6.0,,2.0,1.0,2.0,1.0,1.0,,6.0,7.0,1.0,,3.0,,,90.0
9,"Lucas, Kane",14,3,6,20,,1.0,,2.0,1.0,4.0,,1.0,,,,4.0,16.0,,,,1.0,,76.0
14,"McLean, Brock",15,10,9,24,,1.0,,5.0,,3.0,1.0,1.0,1.0,,,5.0,18.0,,2.0,,,1.0,80.0
3,"Murphy, Marc",16,5,15,31,1,,,1.0,1.0,1.0,5.0,2.0,,1.0,,14.0,17.0,,,2.0,2.0,,78.0
12 ↓,"Robinson, Mitch",6,2,6,12,,,,1.0,1.0,2.0,2.0,,,,,7.0,6.0,,,,,,60.0
29,"Scotland, Heath",10,5,9,19,,,,3.0,1.0,4.0,3.0,1.0,1.0,,,5.0,13.0,,,1.0,,,73.0
6,"Simpson, Kade",16,8,9,25,,,,2.0,4.0,1.0,,,,,,4.0,19.0,1.0,,3.0,5.0,,95.0
42,"Tuohy, Zach",10,3,6,16,,,,2.0,1.0,2.0,1.0,2.0,,,,8.0,8.0,1.0,,,,,94.0
30,"Waite, Jarrad",15,14,4,19,7,1.0,,2.0,,3.0,,2.0,,1.0,3.0,6.0,13.0,5.0,9.0,1.0,,1.0,85.0
1,"Walker, Andrew",23,6,5,28,,,,,7.0,4.0,2.0,2.0,3.0,,1.0,5.0,22.0,,,3.0,2.0,1.0,94.0
43,"White, Simon",7,6,2,9,,,,1.0,,2.0,,1.0,,,,1.0,8.0,,,4.0,,,93.0
13 ↑,"Yarran, Chris",2,1,1,3,,,,,,1.0,1.0,,,,,2.0,2.0,,1.0,1.0,2.0,,27.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,235,115,130,365,10,12.0,40.0,59.0,26.0,53.0,39.0,33.0,9.0,8.0,4.0,135.0,223.0,24.0,15.0,37.0,14.0,6.0,
Opposition,Opposition,214,103,147,361,11,11.0,37.0,45.0,39.0,44.0,34.0,35.0,8.0,9.0,2.0,125.0,232.0,20.0,12.0,48.0,11.0,8.0,
