Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",24y 120d,90 (47-0-43 52.22%),40 (0.44),←,
10,"Backwell, Brett",19y 39d,9 (3-0-6 33.33%),5 (0.56),←,
29,"Beaumont, Simon",23y 195d,46 (25-0-21 54.35%),27 (0.59),←,
21,"Bradley, Craig",35y 246d,299 (180-2-117 60.54%),207 (0.69),←,
20,"Brown, Fraser",28y 312d,156 (89-1-66 57.37%),91 (0.58),←,
16,"Camporeale, Scott",23y 319d,92 (56-0-36 60.87%),78 (0.85),←,
36,"Hamill, Aaron",21y 310d,55 (24-0-31 43.64%),56 (1.02),←,
9,"Hickmott, Adrian",27y 88d,96 (60-0-36 62.50%),44 (0.46),46 (28-0-18 60.87%),20 (0.43)
27,"Hulme, Darren",21y 351d,35 (12-0-23 34.29%),17 (0.49),←,
43,"Koutoufides, Anthony",26y 159d,140 (82-1-57 58.93%),98 (0.70),←,
12,"Lappin, Matthew",23y 129d,67 (33-1-33 50.00%),39 (0.58),12 (5-0-7 41.67%),13 (1.08)
22,"Manton, Glenn",26y 25d,110 (63-0-47 57.27%),33 (0.30),89 (52-0-37 58.43%),29 (0.33)
5,"McKay, Andrew",28y 347d,141 (85-1-55 60.64%),22 (0.16),←,
18,"Murphy, Justin",23y 63d,77 (42-0-35 54.55%),75 (0.97),65 (33-0-32 50.77%),66 (1.02)
15,"Nelson, Ben",22y 154d,16 (7-0-9 43.75%),1 (0.06),←,
19,"Pearce, Brad",27y 314d,74 (42-0-32 56.76%),146 (1.97),72 (42-0-30 58.33%),145 (2.01)
7,"Ratten, Brett",27y 350d,176 (101-0-75 57.39%),51 (0.29),←,
23,"Rice, Dean",31y 101d,187 (84-1-102 45.19%),79 (0.42),71 (39-0-32 54.93%),36 (0.51)
14,"Sexton, Michael",28y 113d,182 (107-1-74 59.07%),20 (0.11),←,
1,"Silvagni, Stephen",32y 26d,259 (162-1-96 62.74%),179 (0.69),←,
32,"Whitehead, Adrian",23y 305d,63 (45-0-18 71.43%),22 (0.35),←,
8,"Whitnall, Lance",19y 307d,53 (24-0-29 45.28%),86 (1.62),←,
Totals,Totals,25y 298d,2423 (1373-9-1041 56.67%),1416 (0.58),,
C,"Parkin, David",56y 287d,480 (281-2-197 58.75%),,317 (194-2-121 61.51%),
