Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bishop, Matthew",11,6,8,19,,,1.0,1.0,6.0,1.0,1.0,4.0,,1.0,,5.0,15.0,3.0,,2.0,3.0,,
7,"Burgoyne, Peter",14,2,14,28,1,,,2.0,,7.0,9.0,2.0,1.0,1.0,,13.0,17.0,,,1.0,,,
9,"Carr, Josh",9,5,5,14,,,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,,3.0,11.0,,3.0,1.0,,,
12,"Cockatoo-Collins, Che",10,4,4,14,3,1.0,,2.0,,4.0,,2.0,1.0,,,5.0,8.0,,3.0,1.0,,,
35,"Cornes, Chad",7,5,9,16,1,1.0,,,,3.0,,,2.0,,,7.0,8.0,2.0,,3.0,,,
17,"Dew, Stuart",11,2,5,16,3,2.0,,,1.0,1.0,2.0,1.0,,,,5.0,11.0,,,1.0,,,
10,"Francou, Josh",13,2,13,26,1,,,2.0,1.0,8.0,6.0,1.0,,,,7.0,19.0,,,3.0,,,
31,"French, Barnaby",1,1,3,4,,,6.0,1.0,1.0,,,1.0,,1.0,,2.0,1.0,,,,,,
34,"Guerra, Brent",3,1,2,5,,,,,1.0,1.0,,,,,,1.0,4.0,,,1.0,,,
11,"Hardwick, Damien",4,1,7,11,,,,1.0,2.0,,,1.0,1.0,1.0,,5.0,7.0,,,1.0,,,
38,"James, Roger",14,7,13,27,1,,,,,5.0,2.0,3.0,,,,6.0,21.0,,,2.0,3.0,,
29,"Kingsley, Adam",14,1,9,23,,,,1.0,5.0,1.0,,1.0,1.0,,,6.0,17.0,,,3.0,,,
5,"Lade, Brendon",5,4,4,9,1,,15.0,,1.0,,1.0,1.0,,1.0,,3.0,6.0,1.0,2.0,2.0,,,
33,"Mead, Darren",4,5,9,13,,,2.0,1.0,2.0,,,2.0,,,,6.0,7.0,3.0,,1.0,,,
3,"Montgomery, Brett",13,11,13,26,,1.0,,,2.0,,,,1.0,,,5.0,21.0,1.0,1.0,4.0,,,
27,"Poulton, Jared",9,3,2,11,,,,,1.0,1.0,2.0,,,,,4.0,7.0,1.0,,1.0,,,
1,"Primus, Matthew",4,6,6,10,,,15.0,3.0,2.0,2.0,1.0,1.0,1.0,,,5.0,6.0,2.0,,2.0,,,
6,"Schofield, Jarrad",15,4,3,18,2,1.0,,1.0,2.0,6.0,2.0,2.0,2.0,2.0,,6.0,12.0,,1.0,1.0,4.0,,
36,"Stevens, Nick",16,5,9,25,2,1.0,,3.0,1.0,7.0,2.0,2.0,,,1.0,5.0,20.0,,2.0,2.0,2.0,,
16,"Tredrea, Warren",16,14,7,23,5,2.0,1.0,1.0,1.0,4.0,,4.0,,,3.0,10.0,13.0,4.0,9.0,6.0,,,
2,"Wakelin, Darryl",5,6,5,10,,,1.0,,1.0,1.0,,1.0,,1.0,,3.0,7.0,1.0,,5.0,,,
4,"Wanganeen, Gavin",11,4,11,22,,1.0,,2.0,4.0,5.0,4.0,2.0,,,,8.0,12.0,,,1.0,3.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,209,99,161,370,20,13.0,41.0,23.0,35.0,59.0,33.0,33.0,11.0,10.0,4.0,120.0,250.0,18.0,21.0,44.0,15.0,,
Opposition,Opposition,171,62,107,278,11,13.0,28.0,56.0,28.0,54.0,38.0,29.0,10.0,11.0,2.0,104.0,168.0,4.0,6.0,38.0,18.0,,
