North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",24y 16d,48 (23-1-24 48.96%),38 (0.79),←,
4,"Anthony, Liam",24y 226d,34 (13-1-20 39.71%),18 (0.53),←,
18,"Atley, Shaun",19y 222d,20 (9-0-11 45.00%),3 (0.15),←,
3,"Bastinac, Ryan",20y 305d,38 (20-0-18 52.63%),16 (0.42),←,
33,"Campbell, Matt",25y 92d,71 (37-1-33 52.82%),72 (1.01),←,
10,"Cunnington, Ben",20y 297d,38 (18-0-20 47.37%),8 (0.21),←,
15,"Delaney, Luke",22y 303d,10 (6-0-4 60.00%),,←,
27,"Edwards, Aaron",28y 51d,77 (41-1-35 53.90%),118 (1.53),73 (37-1-35 51.37%),116 (1.59)
11,"Firrito, Michael",28y 147d,174 (84-2-88 48.85%),27 (0.16),←,
22,"Goldstein, Todd",23y 296d,62 (30-1-31 49.19%),36 (0.58),←,
23,"Harper, Kieran",19y 312d,18 (10-0-8 55.56%),15 (0.83),←,
29,"Harvey, Brent",33y 344d,327 (175-3-149 53.98%),382 (1.17),←,
34,"Macmillan, Jamie",20y 212d,17 (10-0-7 58.82%),7 (0.41),←,
1,"McIntosh, Hamish",27y 231d,104 (45-2-57 44.23%),58 (0.56),←,
42,"McMahon, Scott",25y 325d,93 (45-1-47 48.92%),27 (0.29),←,
20,"Petrie, Drew",29y 190d,203 (95-3-105 47.54%),208 (1.02),←,
9,"Swallow, Andrew",24y 325d,110 (49-1-60 45.00%),57 (0.52),←,
12,"Thomas, Lindsay",24y 54d,95 (42-2-51 45.26%),118 (1.24),←,
16,"Thompson, Scott",25y 349d,76 (30-2-44 40.79%),3 (0.04),←,
8,"Wells, Daniel",27y 79d,174 (87-2-85 50.57%),105 (0.60),←,
19,"Wright, Sam",21y 282d,36 (16-0-20 44.44%),35 (0.97),←,
7,"Ziebell, Jack",21y 54d,47 (21-0-26 44.68%),14 (0.30),←,
Totals,Totals,24y 214d,1872 (906-23-943 48.40%),1365 (0.73),,
C,"Scott, Brad",35y 355d,48 (23-0-25 47.92%),,←,
