Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Aleer, Leek",5,5,3,8,,,,2.0,3.0,2.0,,1.0,,,,2.0,6.0,1.0,,9.0,,,84.0
29 ↓,"Angove, Cody",7,3,8,15,,,,,,5.0,,6.0,1.0,,,6.0,9.0,,,3.0,1.0,1.0,72.0
7,"Ash, Lachie",23,6,5,28,,,,4.0,7.0,2.0,1.0,2.0,1.0,,,4.0,16.0,,,1.0,1.0,,82.0
14,"Bedford, Toby",7,2,4,11,,,,9.0,3.0,,1.0,4.0,1.0,4.0,,4.0,7.0,,1.0,2.0,,,83.0
32,"Briggs, Kieren",7,,2,9,1,,32.0,1.0,2.0,1.0,7.0,3.0,2.0,2.0,,6.0,3.0,,,4.0,,,77.0
46,"Brown, Callum",5,3,4,9,3,,,1.0,,2.0,,2.0,,,,4.0,5.0,1.0,2.0,,,1.0,75.0
44,"Buckley, Jack",4,3,4,8,,,,2.0,3.0,,,,,,,4.0,4.0,,,10.0,,,93.0
5,"Cadman, Aaron",6,2,2,8,2,,,1.0,,1.0,,2.0,2.0,1.0,,3.0,4.0,1.0,,1.0,1.0,1.0,62.0
37,"Fonti, Joe",5,1,6,11,,,,2.0,2.0,1.0,3.0,,,,,5.0,7.0,,,2.0,,,74.0
12,"Green, Tom",14,1,11,25,,,,5.0,4.0,3.0,6.0,5.0,1.0,1.0,2.0,11.0,13.0,,,1.0,,1.0,83.0
4,"Greene, Toby",19,9,9,28,3,3.0,,4.0,1.0,6.0,6.0,6.0,3.0,3.0,3.0,11.0,19.0,,4.0,2.0,,,91.0
27,"Himmelberg, Harry",10,4,9,19,,,,3.0,3.0,3.0,2.0,3.0,,1.0,,8.0,14.0,1.0,,2.0,1.0,2.0,82.0
23,"Hogan, Jesse",6,4,3,9,4,,,2.0,,,,2.0,1.0,,,2.0,7.0,1.0,3.0,3.0,,1.0,90.0
39,"Idun, Connor",11,5,9,20,,,,,2.0,2.0,2.0,3.0,,1.0,,7.0,12.0,,,5.0,,,89.0
2,"Jones, Darcy",8,3,8,16,,1.0,,7.0,,1.0,2.0,1.0,1.0,,,7.0,9.0,,,3.0,1.0,1.0,91.0
33,"OHalloran, Xavier",14,5,5,19,,1.0,,7.0,1.0,7.0,4.0,1.0,,1.0,,4.0,14.0,,,,,1.0,69.0
26,"Riccardi, Jake",6,5,3,9,3,,2.0,5.0,,2.0,,3.0,,3.0,,4.0,6.0,2.0,2.0,2.0,,1.0,70.0
24 ↑,"Rowston, Harry",2,2,,2,,,,,,,,,,,,,2.0,,,,,,7.0
15,"Taylor, Sam",6,7,8,14,,,,2.0,4.0,,,2.0,,1.0,,3.0,11.0,1.0,,4.0,1.0,,100.0
1,"Thomas, Harvey",7,3,13,20,,,,,4.0,2.0,1.0,3.0,,2.0,,9.0,12.0,,1.0,1.0,,1.0,80.0
8,"Ward, Callan",8,3,11,19,1,1.0,,2.0,3.0,3.0,2.0,2.0,1.0,1.0,,5.0,14.0,,1.0,1.0,,1.0,87.0
10,"Wehr, Jacob",9,4,2,11,,,,2.0,4.0,2.0,,2.0,,2.0,,,11.0,,,1.0,,,78.0
6,"Whitfield, Lachie",8,5,19,27,,,,3.0,,2.0,1.0,5.0,,3.0,,7.0,19.0,,,,,1.0,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,85,148,345,17,8.0,34.0,64.0,46.0,47.0,38.0,58.0,14.0,26.0,5.0,116.0,224.0,8.0,14.0,57.0,6.0,13.0,
Opposition,Opposition,201,77,157,358,12,10.0,31.0,53.0,30.0,58.0,42.0,52.0,26.0,14.0,1.0,154.0,206.0,13.0,8.0,35.0,5.0,11.0,
