Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
6,"Bate, Matthew",19y 354d,21 (10-0-11 47.62%),14 (0.67),←,
21,"Bell, Daniel",22y 30d,35 (17-1-17 50.00%),1 (0.03),←,
25,"Brown, Nathan",30y 272d,133 (62-0-71 46.62%),34 (0.26),←,
32,"Bruce, Cameron",27y 225d,153 (75-1-77 49.35%),175 (1.14),←,
41,"Carroll, Nathan",26y 205d,48 (18-1-29 38.54%),1 (0.02),←,
36,"Davey, Aaron",23y 337d,71 (38-1-32 54.23%),103 (1.45),←,
14,"Dunn, Lynden",19y 364d,15 (8-0-7 53.33%),18 (1.20),←,
30,"Godfrey, Simon",26y 207d,94 (43-1-50 46.28%),19 (0.20),←,
18,"Green, Brad",26y 61d,153 (77-1-75 50.65%),201 (1.31),←,
4,"Holland, Ben",30y 3d,182 (94-1-87 51.92%),164 (0.90),57 (32-1-24 57.02%),40 (0.70)
11,"Johnson, Paul",22y 321d,16 (5-0-11 31.25%),2 (0.13),15 (4-0-11 26.67%),2 (0.13)
16,"Johnstone, Travis",26y 300d,151 (74-1-76 49.34%),106 (0.70),←,
2,"Jones, Nathan",19y 113d,14 (3-1-10 25.00%),4 (0.29),←,
23,"McDonald, James",30y 220d,184 (87-1-96 47.55%),46 (0.25),←,
7,"Miller, Brad",23y 311d,82 (36-1-45 44.51%),31 (0.38),←,
22,"Moloney, Brent",23y 105d,57 (27-1-29 48.25%),13 (0.23),34 (15-0-19 44.12%),7 (0.21)
9,"Neitz, David",32y 111d,290 (137-0-153 47.24%),609 (2.10),←,
12,"Sylvia, Colin",21y 186d,40 (19-1-20 48.75%),22 (0.55),←,
10,"Ward, Daniel",29y 308d,123 (46-1-76 37.80%),29 (0.24),←,
37,"Warnock, Matthew",23y 40d,4 (1-0-3 25.00%),1 (0.25),←,
34,"White, Jeff",30y 83d,238 (115-1-122 48.53%),102 (0.43),206 (102-1-103 49.76%),84 (0.41)
13,"Yze, Adem",29y 234d,263 (120-1-142 45.82%),229 (0.87),←,
Totals,Totals,25y 283d,2367 (1112-16-1239 46.98%),1924 (0.81),,
C,"Daniher, Neale",46y 87d,217 (106-1-110 49.08%),,←,
