North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",25y 105d,52 (27-0-25 51.92%),17 (0.33),42 (20-0-22 47.62%),13 (0.31)
18,"Atley, Shaun",26y 247d,185 (93-0-92 50.27%),43 (0.23),←,
50,"Brown, Ben",26y 179d,108 (56-0-52 51.85%),237 (2.19),←,
10,"Cunnington, Ben",27y 322d,196 (100-0-96 51.02%),82 (0.42),←,
14,"Dumont, Trent",23y 322d,69 (25-0-44 36.23%),22 (0.32),←,
6,"Garner, Taylor",25y 130d,37 (17-0-20 45.95%),25 (0.68),←,
22,"Goldstein, Todd",30y 321d,221 (111-1-109 50.45%),117 (0.53),←,
4,"Higgins, Shaun",31y 75d,211 (99-1-111 47.16%),214 (1.01),82 (41-0-41 50.00%),86 (1.05)
20,"Larkey, Nick",20y 346d,6 (1-0-5 16.67%),5 (0.83),←,
34,"Macmillan, Jamie",27y 237d,148 (75-0-73 50.68%),45 (0.30),←,
11,"McDonald, Luke",24y 98d,102 (52-0-50 50.98%),15 (0.15),←,
17,"Pittard, Jasper",28y 47d,135 (68-0-67 50.37%),12 (0.09),9 (2-0-7 22.22%),1 (0.11)
13,"Polec, Jared",26y 218d,115 (61-0-54 53.04%),62 (0.54),9 (2-0-7 22.22%),7 (0.78)
12,"Simpkin, Jy",21y 74d,43 (17-0-26 39.53%),24 (0.56),←,
25,"Tarrant, Robbie",30y 23d,135 (64-0-71 47.41%),44 (0.33),←,
26,"Thomas, Tarryn",19y 54d,7 (2-0-5 28.57%),3 (0.43),←,
16,"Thompson, Scott",33y 9d,229 (110-2-117 48.47%),7 (0.03),←,
28,"Turner, Kayne",23y 138d,67 (33-0-34 49.25%),47 (0.70),←,
2,"Williams, Marley",25y 300d,107 (53-0-54 49.53%),10 (0.09),39 (17-0-22 43.59%),4 (0.10)
32,"Wood, Mason",25y 247d,46 (22-0-24 47.83%),56 (1.22),←,
7,"Ziebell, Jack",28y 79d,197 (94-0-103 47.72%),148 (0.75),←,
44,"Zurhaar, Cameron",20y 361d,15 (5-0-10 33.33%),14 (0.93),←,
Totals,Totals,26y 13d,2431 (1185-4-1242 48.75%),1249 (0.51),,
C,"Scott, Brad",43y 15d,210 (105-0-105 50.00%),,←,
