Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",16,7,21,37,2,,,6.0,,5.0,6.0,2.0,,,3.0,17.0,20.0,,1.0,,6.0,2.0,85.0
3,"Bartel, Jimmy",16,6,12,28,1,1.0,,3.0,3.0,6.0,,2.0,1.0,1.0,,7.0,22.0,,,1.0,,,91.0
24,"Blake, Mark",6,5,7,13,,1.0,17.0,,1.0,3.0,2.0,1.0,,,,3.0,10.0,,1.0,,,,51.0
35,"Chapman, Paul",17,8,9,26,5,1.0,,,,7.0,4.0,,2.0,,,11.0,16.0,1.0,1.0,1.0,4.0,1.0,86.0
11,"Corey, Joel",8,1,16,24,,,1.0,5.0,1.0,2.0,1.0,4.0,,3.0,,5.0,20.0,,1.0,5.0,2.0,1.0,85.0
44,"Enright, Corey",10,8,15,25,,,,3.0,1.0,1.0,3.0,4.0,,2.0,,6.0,18.0,,,5.0,,,86.0
2,"Harley, Tom",6,9,12,18,,,,,,1.0,,,,,1.0,4.0,14.0,4.0,,1.0,,1.0,81.0
8,"Hunt, Josh",10,8,9,19,,,,,4.0,1.0,,1.0,,,,6.0,13.0,3.0,,2.0,,,88.0
20,"Johnson, Steve",18,11,9,27,2,,,,1.0,8.0,3.0,5.0,1.0,1.0,2.0,13.0,15.0,1.0,4.0,,,3.0,89.0
9,"Kelly, James",14,9,12,26,4,,,2.0,1.0,2.0,2.0,3.0,,,,8.0,18.0,1.0,1.0,2.0,,1.0,81.0
45,"Ling, Cameron",9,5,13,22,,,,4.0,1.0,6.0,1.0,3.0,,1.0,,5.0,17.0,,,2.0,1.0,1.0,89.0
13,"Lonergan, Tom",6,3,4,10,2,3.0,,2.0,,,1.0,1.0,,1.0,,4.0,6.0,,3.0,2.0,,1.0,79.0
4,"Mackie, Andrew",15,8,10,25,1,,,1.0,5.0,2.0,,4.0,,1.0,,2.0,22.0,1.0,1.0,4.0,,,94.0
39,"Milburn, Darren",6,2,7,13,,,,2.0,1.0,2.0,,,1.0,,,1.0,13.0,,,8.0,5.0,1.0,77.0
21,"Mooney, Cameron",12,9,6,18,5,,,,,2.0,,5.0,2.0,,,5.0,12.0,1.0,5.0,,1.0,1.0,92.0
6,"Ottens, Brad",3,4,8,11,,1.0,18.0,5.0,,1.0,3.0,2.0,,2.0,,8.0,3.0,1.0,1.0,,,,56.0
32,"Prismall, Brent",9,3,12,21,1,,,4.0,,,,1.0,,1.0,,2.0,19.0,,,1.0,,,73.0
33,"Rooke, Max",7,5,4,11,2,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,4.0,6.0,1.0,2.0,3.0,,,81.0
14,"Selwood, Joel",7,5,16,23,,,,3.0,,3.0,2.0,,,,,6.0,17.0,,,,,2.0,81.0
7,"Taylor, Harry",14,5,10,24,1,,,1.0,6.0,,,,,,,4.0,20.0,1.0,,4.0,2.0,,92.0
5,"Varcoe, Travis",3,2,7,10,2,,,8.0,,,4.0,1.0,,,,4.0,6.0,,,2.0,,1.0,88.0
40,"Wojcinski, David",13,2,8,21,,,,1.0,3.0,4.0,1.0,1.0,,,,5.0,16.0,1.0,,,3.0,2.0,74.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,225,125,227,452,28,14.0,36.0,51.0,29.0,58.0,34.0,41.0,8.0,14.0,6.0,130.0,323.0,16.0,21.0,43.0,24.0,18.0,
Opposition,Opposition,191,92,145,336,5,17.0,23.0,46.0,30.0,38.0,35.0,47.0,16.0,8.0,,121.0,214.0,9.0,9.0,51.0,19.0,3.0,
