Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
20,"Brogan, Dean",28y 107d,84 (58-1-25 69.64%),31 (0.37),←,
8,"Burgoyne, Shaun",24y 161d,105 (72-0-33 68.57%),105 (1.00),←,
25,"Cassisi, Domenic",24y 190d,83 (53-1-29 64.46%),37 (0.45),←,
30,"Chaplin, Troy",21y 36d,29 (13-1-15 46.55%),2 (0.07),←,
34,"Cockshell, Adam",20y 224d,1 (1-0-0 100.00%),1 (1.00),←,
35,"Cornes, Chad",27y 139d,161 (100-1-60 62.42%),131 (0.81),←,
18,"Cornes, Kane",24y 85d,116 (73-1-42 63.36%),53 (0.46),←,
33,"Ebert, Brett",23y 133d,55 (27-1-27 50.00%),62 (1.13),←,
29,"Krakouer, Nathan",18y 330d,1 (1-0-0 100.00%),1 (1.00),←,
5,"Lade, Brendon",30y 264d,171 (96-3-72 57.02%),143 (0.84),←,
44,"Logan, Tom",21y 272d,12 (3-0-9 25.00%),2 (0.17),9 (3-0-6 33.33%),2 (0.22)
12,"Lonie, Nathan",24y 27d,82 (27-0-55 32.93%),42 (0.51),18 (7-0-11 38.89%),7 (0.39)
4,"Motlop, Daniel",25y 15d,59 (23-1-35 39.83%),62 (1.05),12 (3-0-9 25.00%),9 (0.75)
16,"Pearce, Danyle",20y 358d,30 (13-0-17 43.33%),19 (0.63),←,
36,"Pettigrew, Michael",22y 15d,32 (14-0-18 43.75%),22 (0.69),←,
15,"Rodan, David",23y 174d,66 (20-0-46 30.30%),46 (0.70),1 (1-0-0 100.00%),3 (3.00)
3,"Salopek, Steven",21y 283d,48 (27-0-21 56.25%),23 (0.48),←,
9,"Surjan, Jacob",21y 228d,24 (12-0-12 50.00%),6 (0.25),←,
28,"Thurstans, Toby",26y 229d,59 (37-1-21 63.56%),50 (0.85),←,
2,"Wakelin, Darryl",32y 232d,247 (137-2-108 55.87%),12 (0.05),132 (84-1-47 64.02%),4 (0.03)
24,"White, Damon",23y 227d,37 (18-1-18 50.00%),37 (1.00),←,
21,"Wilson, Michael",30y 130d,169 (89-4-76 53.85%),47 (0.28),←,
Totals,Totals,24y 159d,1671 (914-18-739 54.70%),934 (0.56),,
C,"Williams, Mark",48y 222d,190 (113-2-75 60.00%),,←,
