Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Aliir, Aliir",12,9,4,16,,,,,4.0,,,,,,,5.0,10.0,2.0,,5.0,,,100.0
14,"Bergman, Miles",13,9,8,21,,,,1.0,7.0,1.0,,4.0,,,,3.0,16.0,1.0,,2.0,3.0,,88.0
5,"Berry, Joe",4,2,6,10,1,1.0,,3.0,,1.0,,1.0,,,,,9.0,,1.0,1.0,,1.0,77.0
10,"Boak, Travis",9,6,19,28,,1.0,,,,3.0,3.0,4.0,,1.0,,6.0,22.0,,1.0,1.0,2.0,1.0,80.0
7,"Burgoyne, Jase",16,8,16,32,2,,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,6.0,24.0,,,1.0,,,100.0
3,"Burton, Ryan",9,7,8,17,,1.0,,1.0,3.0,1.0,,1.0,1.0,1.0,,3.0,15.0,,,1.0,,,76.0
33,"Byrne-Jones, Darcy",14,4,4,18,1,1.0,,2.0,2.0,6.0,1.0,1.0,1.0,,,6.0,13.0,,2.0,2.0,,2.0,82.0
28,"Drew, Willem",5,3,17,22,,1.0,,12.0,2.0,2.0,7.0,,1.0,,,11.0,11.0,,,,,2.0,73.0
22,"Evans, Logan",19,11,5,24,1,,,,1.0,,,3.0,2.0,,,5.0,17.0,,,1.0,2.0,,77.0
6,"Farrell, Kane",17,8,14,31,1,1.0,,1.0,4.0,2.0,1.0,3.0,,,,4.0,22.0,,,2.0,1.0,,88.0
19,"Georgiades, Mitch",10,8,7,17,4,2.0,,2.0,,1.0,,1.0,1.0,,,2.0,13.0,,3.0,,1.0,,88.0
18,"Horne-Francis, Jason",9,5,8,17,1,1.0,,3.0,,3.0,3.0,7.0,,5.0,1.0,4.0,13.0,,2.0,1.0,,4.0,83.0
34,"Jones, Lachie",6,4,9,15,,,,3.0,2.0,2.0,2.0,2.0,1.0,2.0,,9.0,5.0,3.0,,3.0,,1.0,72.0
12 ↓,"Lukosius, Jack",,,,,,,,,,,,,,,,,,,,,,,3.0
44,"Mead, Jackson",8,6,22,30,,,,3.0,2.0,4.0,3.0,1.0,,,,7.0,23.0,,,,,1.0,78.0
31 ↑,"Moraes, Christian",8,6,9,17,,,,,1.0,4.0,,,,,,3.0,13.0,,,1.0,,1.0,65.0
2,"Powell-Pepper, Sam",10,9,6,16,3,2.0,,1.0,,4.0,,3.0,,1.0,2.0,3.0,13.0,,6.0,,1.0,3.0,79.0
35,"Richards, Joe",7,5,18,25,1,1.0,,2.0,1.0,3.0,,2.0,1.0,1.0,,5.0,21.0,,,,,1.0,81.0
15,"Rioli, Willie",10,5,7,17,3,,,3.0,,2.0,3.0,1.0,,,,5.0,12.0,,2.0,1.0,,1.0,92.0
1,"Rozee, Connor",23,7,16,39,2,,,5.0,1.0,6.0,7.0,6.0,,3.0,3.0,10.0,31.0,,2.0,,1.0,,81.0
8,"Sinn, Josh",19,8,3,22,,,,1.0,6.0,3.0,,3.0,2.0,1.0,,2.0,19.0,,,3.0,1.0,,75.0
24,"Sweet, Jordon",3,2,8,11,,,38.0,3.0,,2.0,,2.0,,2.0,,3.0,10.0,,,5.0,,,85.0
16,"Wines, Ollie",8,1,25,33,1,,2.0,4.0,2.0,4.0,5.0,5.0,3.0,2.0,,12.0,21.0,,,,,2.0,75.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,239,133,239,478,21,14.0,40.0,52.0,39.0,56.0,36.0,51.0,14.0,20.0,6.0,114.0,353.0,6.0,19.0,30.0,12.0,20.0,
Opposition,Opposition,174,70,123,297,9,14.0,42.0,39.0,35.0,50.0,40.0,49.0,20.0,14.0,,120.0,174.0,5.0,8.0,42.0,3.0,6.0,
