Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
16,"Brown, Luke",20y 211d,7 (4-0-3 57.14%),,←,
2,"Crouch, Brad",19y 97d,3 (2-0-1 66.67%),1 (0.33),←,
32,"Dangerfield, Patrick",23y 16d,93 (49-0-44 52.69%),101 (1.09),←,
26,"Douglas, Richard",26y 74d,118 (61-0-57 51.69%),82 (0.69),←,
45,"Henderson, Ricky",24y 222d,46 (23-0-23 50.00%),37 (0.80),←,
24,"Jacobs, Sam",25y 11d,64 (33-0-31 51.56%),14 (0.22),47 (26-0-21 55.32%),11 (0.23)
10,"Jaensch, Matthew",23y 215d,38 (19-0-19 50.00%),15 (0.39),←,
4,"Jenkins, Josh",24y 72d,15 (10-0-5 66.67%),17 (1.13),←,
29,"Kerridge, Sam",19y 360d,2 (1-0-1 50.00%),1 (0.50),←,
46,"Laird, Rory",19y 113d,1 (1-0-0 100.00%),,←,
27,"Lynch, Tom",22y 218d,13 (10-0-3 76.92%),12 (0.92),7 (6-0-1 85.71%),8 (1.14)
14,"Mackay, David",24y 270d,90 (54-0-36 60.00%),26 (0.29),←,
22,"Otten, Andy",23y 341d,51 (27-0-24 52.94%),4 (0.08),←,
23,"Petrenko, Jared",23y 120d,63 (29-0-34 46.03%),37 (0.59),←,
40,"Porplyzia, Jason",28y 145d,114 (69-0-45 60.53%),169 (1.48),←,
3,"Reilly, Brent",29y 160d,185 (102-0-83 55.14%),52 (0.28),←,
25,"Rutten, Ben",29y 328d,198 (115-0-83 58.08%),8 (0.04),←,
9,"Sloane, Rory",23y 35d,61 (33-0-28 54.10%),40 (0.66),←,
12,"Talia, Daniel",21y 201d,36 (23-0-13 63.89%),1 (0.03),←,
5,"Thompson, Scott",30y 38d,227 (127-0-100 55.95%),139 (0.61),188 (109-0-79 57.98%),122 (0.65)
13,"Walker, Taylor",22y 361d,68 (35-0-33 51.47%),162 (2.38),←,
11,"Wright, Matthew",23y 128d,45 (24-0-21 53.33%),33 (0.73),←,
Totals,Totals,24y 20d,1538 (851-0-687 55.33%),951 (0.62),,
C,"Sanderson, Brenton",39y 53d,29 (20-0-9 68.97%),,←,
