Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Bramble, Lachlan",10,2,8,18,,,,5.0,4.0,2.0,2.0,1.0,1.0,,,5.0,11.0,,,3.0,2.0,,88.0
22,"Breust, Luke",9,3,5,14,3,1.0,,5.0,,5.0,,1.0,1.0,,,4.0,11.0,,,1.0,,2.0,82.0
42,"Brockman, Tyler",5,,2,7,,1.0,,4.0,,1.0,,3.0,,1.0,,4.0,3.0,,,1.0,,2.0,81.0
9,"Burgoyne, Shaun",10,2,3,13,,,,9.0,3.0,,,,,,,2.0,7.0,1.0,,2.0,,,83.0
24,"Cousins, James",13,1,7,20,,,,5.0,,7.0,3.0,4.0,,,,11.0,7.0,,,2.0,3.0,2.0,78.0
8,"Frost, Sam",12,4,2,14,,,,5.0,6.0,,,6.0,1.0,,,6.0,5.0,,,7.0,,,86.0
38,"Grainger-Barras, Denver",8,6,2,10,,,,1.0,2.0,,,2.0,,,,2.0,9.0,,,4.0,,,76.0
30,"Greaves, Damon",11,3,1,12,,,,3.0,4.0,2.0,1.0,1.0,3.0,,,4.0,6.0,,,4.0,,,77.0
28,"Hartigan, Kyle",7,3,3,10,,,,3.0,3.0,1.0,1.0,2.0,1.0,1.0,,4.0,8.0,,,6.0,,,100.0
17,"Howe, Daniel",9,2,5,14,1,,,3.0,2.0,,2.0,5.0,1.0,2.0,,10.0,6.0,,,5.0,,,81.0
39,"Jeka, Emerson",1,,5,6,,,,,,1.0,,,1.0,,,4.0,2.0,,,,,,72.0
34,"Koschitzke, Jacob",3,2,2,5,1,2.0,,2.0,,1.0,,2.0,1.0,1.0,,2.0,3.0,,2.0,2.0,,,88.0
2,"Lewis, Mitch",7,4,5,12,2,,1.0,2.0,,3.0,,1.0,,,,3.0,8.0,1.0,2.0,,,1.0,83.0
7,"McEvoy, Ben",7,4,6,13,1,,14.0,3.0,1.0,3.0,,5.0,1.0,1.0,,8.0,7.0,1.0,1.0,9.0,,,85.0
3,"Mitchell, Tom",22,6,17,39,1,1.0,,6.0,6.0,5.0,6.0,4.0,1.0,2.0,3.0,19.0,19.0,,1.0,1.0,,,85.0
36,"Moore, Dylan",4,1,8,12,1,,,6.0,1.0,3.0,1.0,1.0,1.0,,,8.0,3.0,,,,,1.0,76.0
44,"Newcombe, Jai",,,,,,,,,,,,,,,,,,,,,,,
23,"OBrien, Tim",9,2,2,11,,,,2.0,4.0,,,3.0,1.0,,,1.0,5.0,,,10.0,,,90.0
10,"OMeara, Jaeger",13,1,12,25,,1.0,,6.0,1.0,3.0,5.0,4.0,1.0,,,9.0,11.0,,,1.0,,,81.0
21,"Phillips, Tom",13,5,12,25,1,,,3.0,1.0,,1.0,2.0,2.0,,,8.0,17.0,,,,,,89.0
37,"Reeves, Ned",6,,3,9,,,19.0,1.0,1.0,,3.0,1.0,2.0,,,5.0,4.0,,,9.0,,,63.0
26,"Shiels, Liam",18,3,6,24,,,,6.0,3.0,8.0,4.0,9.0,3.0,6.0,,10.0,12.0,,,1.0,,,76.0
5,"Worpel, James",16,3,13,29,1,,,1.0,4.0,5.0,5.0,3.0,,1.0,,10.0,16.0,,,1.0,3.0,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,213,57,129,342,12,7.0,34.0,81.0,46.0,50.0,34.0,60.0,22.0,15.0,3.0,139.0,180.0,3.0,6.0,69.0,8.0,8.0,
Opposition,Opposition,221,80,160,381,11,13.0,38.0,60.0,38.0,58.0,41.0,61.0,15.0,22.0,3.0,158.0,210.0,11.0,14.0,66.0,1.0,5.0,
