Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",22y 20d,89 (42-1-46 47.75%),118 (1.33),←,
23,"Ablett, Nathan",20y 172d,6 (3-0-3 50.00%),9 (1.50),←,
3,"Bartel, Jimmy",22y 181d,74 (35-1-38 47.97%),42 (0.57),←,
24,"Blake, Mark",20y 267d,8 (2-0-6 25.00%),,←,
17,"Byrnes, Shannon",22y 57d,28 (16-0-12 57.14%),11 (0.39),←,
7,"Callan, Tim",22y 148d,12 (8-0-4 66.67%),3 (0.25),←,
35,"Chapman, Paul",24y 210d,105 (50-1-54 48.10%),126 (1.20),←,
11,"Corey, Joel",24y 106d,114 (54-1-59 47.81%),36 (0.32),←,
19,"Egan, Matthew",22y 328d,25 (10-0-15 40.00%),,←,
44,"Enright, Corey",24y 262d,89 (37-1-51 42.13%),22 (0.25),←,
2,"Harley, Tom",27y 320d,132 (69-2-61 53.03%),9 (0.07),131 (68-2-61 52.67%),8 (0.06)
8,"Hunt, Josh",24y 81d,71 (37-0-34 52.11%),6 (0.08),←,
20,"Johnson, Steve",22y 334d,59 (27-1-31 46.61%),89 (1.51),←,
9,"Kelly, James",22y 156d,78 (34-1-43 44.23%),40 (0.51),←,
45,"Ling, Cameron",25y 96d,123 (61-2-60 50.41%),55 (0.45),←,
4,"Mackie, Andrew",21y 300d,28 (16-0-12 57.14%),23 (0.82),←,
39,"Milburn, Darren",29y 49d,176 (84-0-92 47.73%),71 (0.40),←,
21,"Mooney, Cameron",26y 250d,111 (58-1-52 52.70%),75 (0.68),100 (48-1-51 48.50%),73 (0.73)
6,"Ottens, Brad",26y 129d,154 (64-0-90 41.56%),180 (1.17),25 (11-0-14 44.00%),28 (1.12)
33,"Rooke, Max",24y 166d,77 (34-1-42 44.81%),13 (0.17),←,
30,"Scarlett, Matthew",26y 363d,148 (75-1-72 51.01%),11 (0.07),←,
27,"Stokes, Mathew",21y 193d,2 (0-0-2 0.00%),,←,
Totals,Totals,23y 340d,1709 (816-14-879 47.75%),939 (0.55),,
C,"Thompson, Mark",42y 196d,148 (71-2-75 48.65%),,←,
