Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",15,10,12,27,,,,6.0,3.0,4.0,,2.0,1.0,1.0,,2.0,25.0,,,1.0,,1.0,88.0
37,"Austin, Matt",6,4,4,10,1,,,3.0,,1.0,1.0,2.0,1.0,1.0,,3.0,7.0,,,,1.0,,61.0
20,"Black, Simon",12,4,15,27,1,,,7.0,1.0,3.0,1.0,5.0,2.0,1.0,,12.0,17.0,,,1.0,,2.0,87.0
36,"Bradshaw, Daniel",12,8,3,15,2,,3.0,2.0,1.0,,,2.0,,1.0,,7.0,8.0,3.0,2.0,2.0,,,94.0
17,"Brennan, Jared",15,7,11,26,,,5.0,5.0,2.0,5.0,7.0,3.0,3.0,1.0,3.0,15.0,11.0,2.0,,,,,78.0
16,"Brown, Jonathan",4,4,4,8,3,,1.0,,,1.0,,2.0,1.0,1.0,,4.0,6.0,2.0,3.0,1.0,,1.0,100.0
1,"Clark, Mitch",6,8,15,21,,,20.0,7.0,1.0,2.0,3.0,2.0,1.0,2.0,,6.0,15.0,,,1.0,1.0,,96.0
22,"Collier, Tom",8,5,2,10,,,,,,1.0,,1.0,,,,2.0,8.0,,,3.0,1.0,,61.0
44,"Cornelius, Aaron",4,4,5,9,2,,,1.0,,,,1.0,,1.0,,3.0,5.0,1.0,1.0,1.0,,,81.0
39,"Drummond, Josh",18,5,9,27,,,,1.0,10.0,,,,1.0,,,6.0,14.0,,,4.0,5.0,,85.0
5,"Harding, Scott",4,,5,9,,,,8.0,,1.0,,3.0,,2.0,,3.0,8.0,,,2.0,1.0,,57.0
4,"Johnstone, Travis",5,3,6,11,,,,5.0,,1.0,,2.0,,1.0,,2.0,8.0,,,1.0,,,86.0
26,"Macdonald, Joel",14,11,19,33,,,,1.0,3.0,1.0,,2.0,,1.0,,7.0,25.0,,,3.0,5.0,,92.0
9,"McGrath, Ashley",11,5,9,20,,,,,7.0,1.0,1.0,5.0,1.0,2.0,,6.0,14.0,,,3.0,1.0,,81.0
8,"Notting, Tim",3,,6,9,,,,4.0,,1.0,,,1.0,,,4.0,5.0,,,,,,65.0
31,"Polkinghorne, James",4,3,4,8,2,,,3.0,,2.0,,1.0,1.0,,,3.0,5.0,,1.0,,,,80.0
6,"Power, Luke",6,3,14,20,,,,7.0,1.0,2.0,5.0,2.0,1.0,,,8.0,12.0,,,1.0,,1.0,82.0
10,"Rich, Daniel",10,2,4,14,,1.0,,5.0,1.0,6.0,1.0,1.0,,1.0,,3.0,11.0,,,,,,64.0
35,"Rischitelli, Michael",3,4,4,7,,,,1.0,,4.0,,3.0,,1.0,,2.0,5.0,,,2.0,,,89.0
3,"Sheldon, Sam",9,6,4,13,,,,2.0,2.0,,,3.0,1.0,1.0,,2.0,11.0,,,1.0,,,88.0
11,"Sherman, Justin",12,5,14,26,2,1.0,,6.0,2.0,3.0,1.0,2.0,,,,2.0,23.0,,1.0,,2.0,,94.0
32,"Stiller, Cheynee",3,4,7,10,,,,12.0,2.0,,,,,,,3.0,6.0,,,,,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,105,176,360,13,3.0,29.0,86.0,36.0,39.0,20.0,44.0,15.0,18.0,3.0,105.0,249.0,8.0,8.0,27.0,17.0,5.0,
Opposition,Opposition,204,104,186,390,14,13.0,55.0,61.0,26.0,54.0,50.0,43.0,19.0,15.0,3.0,145.0,252.0,15.0,19.0,39.0,8.0,9.0,
