Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
35,"Apeness, Michael",21y 192d,4 (3-0-1 75.00%),1 (0.25),←,
1,"Ballantyne, Hayden",29y 22d,138 (83-1-54 60.51%),220 (1.59),←,
30,"Clarke, Zac",26y 132d,99 (52-1-46 53.03%),46 (0.46),←,
40,"Collins, Sam",22y 53d,10 (3-0-7 30.00%),,←,
17,"Crozier, Hayden",22y 227d,50 (23-0-27 46.00%),31 (0.62),←,
32,"Hill, Stephen",26y 98d,169 (92-0-77 54.44%),103 (0.61),←,
15,"Hughes, Ethan",21y 244d,5 (0-0-5 0.00%),,←,
5,"Ibbotson, Garrick",28y 145d,164 (81-1-82 49.70%),22 (0.13),←,
26,"Langdon, Ed",20y 188d,12 (1-0-11 8.33%),7 (0.58),←,
23,"Mayne, Chris",27y 279d,169 (94-1-74 55.92%),196 (1.16),←,
16,"Mundy, David",31y 18d,248 (135-1-112 54.64%),96 (0.39),←,
27,"Neale, Lachie",23y 75d,89 (48-0-41 53.93%),41 (0.46),←,
29,"Pavlich, Matthew",34y 220d,351 (169-0-182 48.15%),697 (1.99),←,
6,"Pearce, Danyle",30y 122d,245 (114-2-129 46.94%),122 (0.50),91 (55-1-35 60.99%),46 (0.51)
31,"Sandilands, Aaron",33y 245d,242 (135-0-107 55.79%),92 (0.38),←,
11,"Sheridan, Tom",22y 284d,56 (30-0-26 53.57%),19 (0.34),←,
36,"Silvagni, Alex",28y 313d,50 (27-1-22 55.00%),10 (0.20),←,
34,"Spurr, Lee",29y 11d,101 (65-1-35 64.85%),5 (0.05),←,
18,"Tucker, Darcy",19y 197d,9 (3-0-6 33.33%),3 (0.33),←,
10,"Walters, Michael",25y 213d,91 (52-1-38 57.69%),170 (1.87),←,
14,"Weller, Lachie",20y 166d,22 (5-0-17 22.73%),12 (0.55),←,
41,"Yarran, Shane",27y 66d,3 (0-0-3 0.00%),5 (1.67),←,
Totals,Totals,26y 10d,2327 (1215-10-1102 52.21%),1898 (0.82),,
C,"Lyon, Ross",49y 273d,237 (146-5-86 62.66%),,116 (70-1-45 60.78%),
