Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",23y 361d,54 (21-0-33 38.89%),18 (0.33),←,
36,"Boyle, Tim",21y 140d,1 (0-0-1 0.00%),1 (1.00),←,
17,"Brennan, Luke",20y 106d,10 (3-0-7 30.00%),8 (0.80),←,
25,"Clarke, Tim",23y 76d,59 (25-0-34 42.37%),20 (0.34),←,
9,"Crawford, Shane",30y 281d,245 (118-2-125 48.57%),192 (0.78),←,
24,"Croad, Trent",25y 100d,156 (71-1-84 45.83%),147 (0.94),118 (51-1-66 43.64%),87 (0.74)
19,"Dixon, Ben",28y 3d,154 (76-1-77 49.68%),206 (1.34),←,
1,"Everitt, Peter",31y 45d,229 (87-2-140 38.43%),356 (1.55),49 (14-0-35 28.57%),56 (1.14)
38,"Franklin, Lance",18y 138d,13 (3-0-10 23.08%),13 (1.00),←,
15,"Hodge, Luke",21y 2d,58 (23-0-35 39.66%),39 (0.67),←,
18,"Ladson, Rick",21y 119d,25 (7-0-18 28.00%),15 (0.60),←,
40,"Lewis, Jordan",19y 54d,10 (3-0-7 30.00%),1 (0.10),←,
14,"Miller, Harry",20y 6d,9 (1-0-8 11.11%),3 (0.33),←,
5,"Mitchell, Sam",22y 248d,62 (24-0-38 38.71%),12 (0.19),←,
7,"Osborne, Michael",22y 323d,50 (15-0-35 30.00%),9 (0.18),←,
35,"Roughead, Jarryd",18y 145d,7 (3-0-4 42.86%),5 (0.71),←,
28,"Sewell, Brad",21y 135d,11 (0-0-11 0.00%),,←,
11,"Smith, Joel",28y 45d,176 (80-1-95 45.74%),85 (0.48),118 (51-1-66 43.64%),34 (0.29)
43,"Taylor, Simon",22y 303d,10 (3-0-7 30.00%),2 (0.20),←,
33,"Thurgood, Josh",20y 12d,7 (0-0-7 0.00%),1 (0.14),←,
21,"Vandenberg, Richard",28y 154d,112 (48-1-63 43.30%),50 (0.45),←,
6,"Williams, Mark",22y 65d,46 (13-0-33 28.26%),95 (2.07),←,
Totals,Totals,23y 80d,1504 (624-8-872 41.49%),1278 (0.85),,
C,"Clarkson, Alastair",37y 51d,13 (3-0-10 23.08%),,←,
