Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",24y 329d,53 (28-0-25 52.83%),76 (1.43),←,
21,"Barlow, Michael",24y 174d,33 (16-0-17 48.48%),23 (0.70),←,
6,"Broughton, Greg",25y 254d,64 (27-0-37 42.19%),10 (0.16),←,
44,"Crichton, Jesse",20y 357d,16 (6-0-10 37.50%),3 (0.19),←,
15,"Crowley, Ryan",28y 96d,126 (61-0-65 48.41%),95 (0.75),←,
17,"Crozier, Hayden",18y 168d,2 (1-0-1 50.00%),,←,
3,"Dawson, Zac",26y 108d,88 (52-3-33 60.80%),6 (0.07),11 (6-0-5 54.55%),2 (0.18)
40,"de Boer, Matt",22y 91d,64 (30-0-34 46.88%),22 (0.34),←,
12,"Griffin, Jonathon",26y 147d,52 (26-0-26 50.00%),12 (0.23),11 (5-0-6 45.45%),5 (0.45)
32,"Hill, Stephen",22y 39d,78 (35-0-43 44.87%),46 (0.59),←,
5,"Ibbotson, Garrick",24y 86d,89 (35-0-54 39.33%),19 (0.21),←,
37,"Johnson, Michael",27y 233d,136 (66-0-70 48.53%),53 (0.39),←,
23,"Mayne, Chris",23y 220d,69 (33-0-36 47.83%),79 (1.14),←,
18,"McPharlin, Luke",30y 191d,199 (97-0-102 48.74%),114 (0.57),187 (89-0-98 47.59%),111 (0.59)
9,"McPhee, Adam",29y 247d,210 (90-1-119 43.10%),110 (0.52),68 (31-0-37 45.59%),27 (0.40)
16,"Mundy, David",26y 325d,151 (72-0-79 47.68%),58 (0.38),←,
13,"Mzungu, Tendai",26y 102d,25 (10-0-15 40.00%),16 (0.64),←,
27,"Neale, Lachie",19y 16d,8 (4-0-4 50.00%),3 (0.38),←,
29,"Pavlich, Matthew",30y 161d,267 (118-0-149 44.19%),509 (1.91),←,
46,"Pearce, Clancee",21y 230d,37 (14-0-23 37.84%),19 (0.51),←,
31,"Sandilands, Aaron",29y 186d,178 (89-0-89 50.00%),69 (0.39),←,
8,"Suban, Nick",22y 31d,53 (21-0-32 39.62%),15 (0.28),←,
Totals,Totals,25y 23d,1998 (931-4-1063 46.60%),1357 (0.68),,
C,"Lyon, Ross",45y 214d,132 (82-4-46 63.64%),,11 (6-0-5 54.55%),
