Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
16,"Brown, Luke",27y 324d,161 (85-1-75 53.11%),13 (0.08),←,
20,"Crocker, Ben",23y 174d,32 (12-0-20 37.50%),25 (0.78),6 (0-0-6 0.00%),4 (0.67)
5,"Crouch, Matt",25y 112d,119 (66-1-52 55.88%),26 (0.22),←,
39,"Doedee, Tom",23y 163d,30 (11-0-19 36.67%),2 (0.07),←,
32,"Fogarty, Darcy",20y 321d,19 (5-0-14 26.32%),22 (1.16),←,
15,"Hartigan, Kyle",28y 278d,107 (62-0-45 57.94%),1 (0.01),←,
34,"Himmelberg, Elliott",22y 68d,13 (5-0-8 38.46%),13 (1.00),←,
28,"Keays, Ben",23y 170d,40 (6-0-34 15.00%),13 (0.32),10 (0-0-10 0.00%),2 (0.20)
29,"Laird, Rory",26y 226d,154 (84-1-69 54.87%),14 (0.09),←,
27,"Lynch, Tom",29y 331d,150 (84-1-65 56.33%),194 (1.29),144 (80-1-63 55.90%),190 (1.32)
14,"Mackay, David",32y 17d,225 (129-1-95 57.56%),60 (0.27),←,
23,"McAdam, Shane",25y 75d,7 (0-0-7 0.00%),6 (0.86),←,
35,"McAsey, Fischer",19y 156d,9 (0-0-9 0.00%),,←,
25,"McHenry, Ned",20y 29d,8 (0-0-8 0.00%),,←,
36,"McPherson, Andrew",21y 52d,5 (0-0-5 0.00%),,←,
43,"OBrien, Reilly",24y 357d,31 (11-0-20 35.48%),3 (0.10),←,
26,"Schoenberg, Harry",19y 172d,2 (0-0-2 0.00%),,←,
11,"Seedsman, Paul",28y 202d,109 (56-1-52 51.83%),54 (0.50),60 (29-1-30 49.17%),37 (0.62)
38,"Sholl, Lachlan",20y 157d,2 (0-0-2 0.00%),,←,
33,"Smith, Brodie",28y 210d,177 (99-1-77 56.21%),60 (0.34),←,
18,"Stengle, Tyson",21y 297d,10 (2-0-8 20.00%),11 (1.10),8 (1-0-7 12.50%),9 (1.13)
13,"Walker, Taylor",30y 108d,198 (106-1-91 53.79%),436 (2.20),←,
Totals,Totals,24y 265d,1608 (823-8-777 51.18%),953 (0.59),,
C,"Nicks, Matthew",45y 90d,11 (0-0-11 0.00%),,←,
