West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Brown, Mitch",3,2,2,5,,,,3.0,,,,2.0,,,,1.0,3.0,1.0,,4.0,,,98.0
26,"Butler, Sam",8,3,4,12,,,,2.0,1.0,,1.0,1.0,1.0,,,4.0,7.0,,,4.0,2.0,,84.0
20,"Cox, Dean",16,5,4,20,2,,38.0,1.0,1.0,3.0,2.0,3.0,2.0,,1.0,12.0,6.0,2.0,,,,,72.0
27,"Darling, Jack",7,6,7,14,,,2.0,5.0,,4.0,,3.0,,2.0,,5.0,10.0,2.0,,1.0,,1.0,83.0
5,"Ebert, Brad",3,2,7,10,1,,,3.0,,,,2.0,,,,4.0,6.0,,1.0,,,,80.0
32,"Embley, Andrew",10,3,10,20,1,,,8.0,1.0,6.0,1.0,2.0,1.0,1.0,,11.0,8.0,1.0,,,,,81.0
3 ↑,"Gaff, Andrew",9,3,3,12,1,,,,2.0,,2.0,,,,,2.0,8.0,,,,,,34.0
23,"Glass, Darren",4,4,6,10,,,,,1.0,1.0,1.0,,1.0,,,4.0,5.0,1.0,,4.0,,,93.0
25,"Hurn, Shannon",9,4,5,14,,,,2.0,3.0,2.0,,4.0,1.0,2.0,,5.0,10.0,,,3.0,,,90.0
17,"Kennedy, Josh",8,6,2,10,1,1.0,,4.0,,4.0,1.0,2.0,2.0,1.0,,4.0,6.0,,2.0,2.0,,2.0,86.0
4,"Kerr, Daniel",4,,9,13,,,,2.0,,1.0,4.0,2.0,1.0,1.0,,8.0,5.0,,,1.0,,1.0,79.0
21,"Lynch, Quinten",9,6,2,11,4,1.0,,,,1.0,,2.0,,1.0,,7.0,4.0,3.0,5.0,3.0,3.0,,99.0
16 ↓,"Mackenzie, Eric",6,3,5,11,,,,2.0,3.0,,,1.0,,1.0,,1.0,10.0,,,3.0,,,65.0
35,"McGinnity, Patrick",11,3,7,18,,1.0,,6.0,1.0,3.0,2.0,1.0,1.0,1.0,,7.0,10.0,,,1.0,,,87.0
9,"Naitanui, Nic",7,,7,14,1,,28.0,5.0,,5.0,7.0,2.0,1.0,1.0,,10.0,3.0,,,2.0,1.0,,79.0
6,"Nicoski, Mark",11,3,6,17,,2.0,,2.0,,4.0,2.0,2.0,2.0,1.0,,9.0,8.0,,,1.0,,1.0,81.0
11,"Priddis, Matt",6,2,21,27,,1.0,,5.0,,3.0,6.0,3.0,4.0,2.0,,18.0,9.0,,,1.0,2.0,,89.0
24,"Rosa, Matt",11,6,9,20,,,,4.0,2.0,1.0,,4.0,,3.0,,2.0,17.0,,,1.0,,,89.0
31,"Schofield, Will",7,5,5,12,,,,1.0,2.0,1.0,,1.0,,,,4.0,9.0,,,4.0,,,97.0
37,"Selwood, Adam",12,2,12,24,1,1.0,,2.0,1.0,1.0,2.0,3.0,4.0,1.0,,12.0,12.0,,,2.0,2.0,1.0,85.0
10,"Selwood, Scott",8,2,10,18,,,,6.0,,2.0,1.0,2.0,,,,9.0,9.0,,,1.0,,,76.0
13,"Shuey, Luke",6,3,6,12,1,1.0,,6.0,1.0,1.0,2.0,2.0,1.0,2.0,,6.0,6.0,,,,,,74.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,175,73,149,324,13,10.0,68.0,69.0,19.0,43.0,34.0,44.0,22.0,20.0,1.0,145.0,171.0,10.0,8.0,38.0,10.0,6.0,
Opposition,Opposition,194,64,118,312,15,11.0,38.0,111.0,30.0,38.0,49.0,40.0,20.0,22.0,5.0,143.0,160.0,11.0,9.0,46.0,13.0,7.0,
