Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
14,"Birchall, Grant",22y 58d,85 (48-0-37 56.47%),7 (0.08),←,
30,"Brown, Campbell",26y 211d,143 (68-0-75 47.55%),60 (0.42),←,
8,"Ellis, Xavier",22y 27d,48 (31-0-17 64.58%),9 (0.19),←,
6,"Gibson, Josh",26y 14d,66 (30-1-35 46.21%),2 (0.03),1 (1-0-0 100.00%),
27,"Gilham, Stephen",25y 206d,64 (42-0-22 65.63%),2 (0.03),63 (42-0-21 66.67%),2 (0.03)
18,"Guerra, Brent",27y 302d,173 (116-0-57 67.05%),94 (0.54),77 (47-0-30 61.04%),11 (0.14)
15,"Hodge, Luke",25y 285d,152 (72-0-80 47.37%),102 (0.67),←,
20,"Hooper, Rhan",22y 77d,49 (24-1-24 50.00%),51 (1.04),1 (1-0-0 100.00%),2 (2.00)
45,"Kayler-Thomson, Jarrod",24y 244d,1 (1-0-0 100.00%),,←,
4,"Ladson, Rick",26y 37d,103 (51-0-52 49.51%),39 (0.38),←,
3,"Lewis, Jordan",23y 337d,103 (51-0-52 49.51%),36 (0.35),←,
5,"Mitchell, Sam",27y 166d,156 (76-0-80 48.72%),30 (0.19),←,
19,"Morton, Jarryd",21y 173d,18 (11-0-7 61.11%),6 (0.33),←,
28,"Moss, Garry",21y 265d,11 (6-0-5 54.55%),11 (1.00),←,
29,"Murphy, Tom",24y 8d,50 (24-0-26 48.00%),3 (0.06),←,
7,"Osborne, Michael",27y 241d,117 (54-0-63 46.15%),68 (0.58),←,
48,"Peterson, Carl",22y 267d,1 (1-0-0 100.00%),1 (1.00),←,
34,"Renouf, Brent",21y 328d,24 (14-0-10 58.33%),1 (0.04),←,
2,"Roughead, Jarryd",23y 63d,103 (55-0-48 53.40%),187 (1.82),←,
25,"Schoenmakers, Ryan",19y 139d,14 (5-0-9 35.71%),1 (0.07),←,
26,"Shiels, Liam",18y 332d,12 (5-0-7 41.67%),1 (0.08),←,
31,"Suckling, Matt",21y 245d,2 (1-0-1 50.00%),,←,
Totals,Totals,23y 283d,1495 (786-2-707 52.58%),711 (0.48),,
C,"Clarkson, Alastair",41y 334d,116 (58-0-58 50.00%),,←,
