Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
22,"Addison, Dylan",22y 325d,52 (33-1-18 64.42%),9 (0.17),←,
5,"Boyd, Matthew",28y 1d,160 (83-2-75 52.50%),57 (0.36),←,
4,"Cross, Daniel",27y 151d,155 (79-3-73 51.94%),26 (0.17),←,
10,"Eagleton, Nathan",31y 291d,274 (132-5-137 49.09%),231 (0.84),218 (106-3-109 49.31%),186 (0.85)
3,"Everitt, Andrejs",21y 168d,36 (22-1-13 62.50%),8 (0.22),←,
13,"Giansiracusa, Daniel",28y 170d,190 (90-4-96 48.42%),202 (1.06),←,
9,"Gilbee, Lindsay",29y 51d,186 (96-2-88 52.15%),107 (0.58),←,
1,"Grant, Jarrad",21y 53d,18 (12-0-6 66.67%),27 (1.50),←,
16,"Griffen, Ryan",24y 32d,118 (69-1-48 58.90%),72 (0.61),←,
8,"Hahn, Mitch",29y 110d,178 (87-2-89 49.44%),161 (0.90),←,
28,"Hall, Barry",33y 201d,271 (139-3-129 51.85%),684 (2.52),21 (13-0-8 61.90%),73 (3.48)
40,"Harbrow, Jarrod",22y 41d,67 (39-1-27 58.96%),21 (0.31),←,
25,"Hargrave, Ryan",29y 33d,183 (90-4-89 50.27%),35 (0.19),←,
15,"Hudson, Ben",31y 185d,123 (77-1-45 63.01%),14 (0.11),68 (45-1-22 66.91%),8 (0.12)
19,"Jones, Liam",19y 185d,5 (3-0-2 60.00%),6 (1.20),←,
36,"Lake, Brian",28y 182d,169 (84-2-83 50.30%),25 (0.15),←,
44,"Moles, Brodie",24y 294d,13 (9-0-4 69.23%),7 (0.54),←,
2,"Murphy, Robert",28y 80d,185 (85-4-96 47.03%),145 (0.78),←,
42,"Picken, Liam",24y 27d,40 (26-0-14 65.00%),15 (0.38),←,
23,"Roughead, Jordan",19y 298d,8 (6-0-2 75.00%),3 (0.38),←,
14,"Ward, Callan",20y 140d,35 (22-0-13 62.86%),21 (0.60),←,
12,"Williams, Tom",24y 42d,53 (31-1-21 59.43%),2 (0.04),←,
Totals,Totals,25y 322d,2519 (1314-37-1168 52.16%),1878 (0.75),,
C,"Eade, Rodney",52y 146d,292 (161-4-127 55.82%),,140 (80-2-58 57.86%),
