St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
26,"Battle, Josh",23y 241d,63 (30-0-33 47.62%),26 (0.41),←,
16,"Butler, Dan",25y 331d,93 (57-0-36 61.29%),105 (1.13),48 (26-0-22 54.17%),52 (1.08)
38,"Campbell, Tom",30y 179d,55 (19-0-36 34.55%),30 (0.55),1 (0-0-1 0.00%),
5,"Crouch, Brad",28y 106d,122 (62-0-60 50.82%),44 (0.36),27 (14-0-13 51.85%),10 (0.37)
4,"Gresham, Jade",24y 249d,102 (46-1-55 45.59%),108 (1.06),←,
22,"Higgins, Jack",23y 42d,68 (43-1-24 63.97%),71 (1.04),25 (13-0-12 52.00%),42 (1.68)
8,"Hill, Bradley",28y 295d,197 (120-0-77 60.91%),88 (0.45),48 (26-0-22 54.17%),9 (0.19)
20,"Howard, Dougal",26y 36d,91 (47-0-44 51.65%),15 (0.16),46 (24-0-22 52.17%),1 (0.02)
12,"King, Max",21y 297d,45 (23-0-22 51.11%),79 (1.76),←,
31,"Lienert, Jarrod",27y 268d,29 (18-0-11 62.07%),1 (0.03),6 (5-0-1 83.33%),
21,"Long, Ben",24y 252d,65 (27-1-37 42.31%),26 (0.40),←,
36,"McKenzie, Daniel",25y 348d,68 (30-0-38 44.12%),9 (0.13),←,
28,"Membrey, Tim",27y 339d,138 (64-2-72 47.10%),234 (1.70),137 (63-2-72 46.72%),234 (1.71)
33,"Paton, Ben",23y 193d,42 (21-0-21 50.00%),4 (0.10),←,
6,"Ross, Sebastian",28y 358d,167 (66-2-99 40.12%),30 (0.18),←,
18,"Ryder, Paddy",34y 47d,272 (138-4-130 51.47%),188 (0.69),29 (17-0-12 58.62%),17 (0.59)
35,"Sinclair, Jack",27y 77d,126 (54-1-71 43.25%),44 (0.35),←,
9,"Steele, Jack",26y 138d,126 (55-1-70 44.05%),50 (0.40),109 (47-1-61 43.58%),41 (0.38)
7,"Wanganeen-Milera, Nasiah",19y 67d,7 (5-0-2 71.43%),,←,
29,"Webster, Jimmy",28y 306d,119 (45-1-73 38.24%),4 (0.03),←,
44,"Wilkie, Callum",26y 51d,70 (35-0-35 50.00%),1 (0.01),←,
17,"Windhager, Marcus",18y 349d,4 (3-0-1 75.00%),,←,
32,"Wood, Mason",28y 229d,81 (41-0-40 50.62%),85 (1.05),16 (11-0-5 68.75%),9 (0.56)
Totals,Totals,26y 50d,2150 (1049-14-1087 48.79%),1242 (0.58),,
C,"Ratten, Brett",50y 293d,173 (88-1-84 51.16%),,53 (28-0-25 52.83%),
