Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",23y 306d,100 (41-0-59 41.00%),49 (0.49),←,
5,"Broadbent, Matthew",21y 306d,43 (13-0-30 30.23%),20 (0.47),←,
27,"Carlile, Alipate",25y 33d,101 (40-0-61 39.60%),4 (0.04),←,
1,"Cassisi, Domenic",29y 254d,194 (98-1-95 50.77%),73 (0.38),←,
30,"Chaplin, Troy",26y 100d,132 (54-1-77 41.29%),10 (0.08),←,
18,"Cornes, Kane",29y 149d,233 (120-1-112 51.72%),84 (0.36),←,
7,"Ebert, Brad",22y 61d,86 (32-0-54 37.21%),44 (0.51),10 (4-0-6 40.00%),11 (1.10)
33,"Ebert, Brett",28y 197d,154 (71-1-82 46.43%),221 (1.44),←,
8,"Hartlett, Hamish",21y 293d,41 (12-0-29 29.27%),18 (0.44),←,
16,"Jacobs, Ben",20y 145d,22 (5-0-17 22.73%),5 (0.23),←,
26,"Moore, Andrew",21y 3d,14 (8-0-6 57.14%),2 (0.14),←,
6,"Pearce, Danyle",26y 56d,142 (58-0-84 40.85%),74 (0.52),←,
31,"Pfeiffer, Darren",24y 248d,13 (6-0-7 46.15%),5 (0.38),6 (3-0-3 50.00%),1 (0.17)
34,"Redden, Jarrad",21y 158d,4 (2-0-2 50.00%),1 (0.25),←,
4,"Renouf, Brent",24y 30d,59 (32-1-26 55.08%),11 (0.19),7 (3-0-4 42.86%),2 (0.29)
28,"Schulz, Jay",27y 45d,111 (39-2-70 36.04%),144 (1.30),40 (15-0-25 37.50%),86 (2.15)
14,"Stewart, Paul",24y 328d,54 (20-0-34 37.04%),9 (0.17),←,
9,"Surjan, Jacob",26y 292d,118 (55-0-63 46.61%),17 (0.14),←,
21,"Thomas, Matt",25y 96d,74 (24-0-50 32.43%),24 (0.32),←,
12,"Trengove, Jackson",21y 213d,50 (13-0-37 26.00%),6 (0.12),←,
39,"Westhoff, Justin",25y 245d,99 (40-0-59 40.40%),132 (1.33),←,
20,"Wingard, Chad",18y 309d,8 (4-0-4 50.00%),2 (0.25),←,
Totals,Totals,24y 143d,1852 (787-7-1058 42.49%),955 (0.52),,
C,"Primus, Matthew",37y 142d,39 (12-0-27 30.77%),,←,
