St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",24y 308d,75 (38-1-36 51.33%),52 (0.69),←,
26,"Dal Santo, Nick",29y 57d,242 (141-5-96 59.30%),135 (0.56),←,
8,"Dennis-Lane, Trent",24y 233d,21 (13-0-8 61.90%),32 (1.52),2 (0-0-2 0.00%),2 (1.00)
25,"Fisher, Sam",30y 284d,185 (113-4-68 62.16%),21 (0.11),←,
14,"Geary, Jarryn",24y 301d,76 (50-0-26 65.79%),13 (0.17),←,
19,"Gilbert, Sam",26y 244d,135 (82-4-49 62.22%),28 (0.21),←,
7,"Hayes, Lenny",33y 96d,267 (135-6-126 51.69%),89 (0.33),←,
4,"Jones, Clinton",29y 77d,118 (76-4-38 66.10%),29 (0.25),←,
37,"Maister, Beau",27y 31d,37 (14-0-23 37.84%),23 (0.62),14 (9-0-5 64.29%),22 (1.57)
5,"McEvoy, Ben",23y 283d,73 (47-2-24 65.75%),22 (0.30),←,
32,"Milera, Terry",25y 102d,19 (9-0-10 47.37%),24 (1.26),←,
44,"Milne, Stephen",33y 43d,262 (142-5-115 55.15%),552 (2.11),←,
11,"Montagna, Leigh",29y 169d,194 (119-4-71 62.37%),114 (0.59),←,
22,"Ray, Farren",27y 28d,160 (93-4-63 59.38%),49 (0.31),85 (58-3-24 70.00%),17 (0.20)
12,"Riewoldt, Nick",30y 185d,242 (132-5-105 55.58%),532 (2.20),←,
17,"Roberton, Dylan",21y 303d,41 (23-0-18 56.10%),5 (0.12),4 (1-0-3 25.00%),
6,"Ross, Sebastian",19y 348d,2 (1-0-1 50.00%),,←,
21,"Saad, Ahmed",23y 193d,20 (10-0-10 50.00%),35 (1.75),←,
31,"Simpkin, Tom",22y 256d,22 (13-0-9 59.09%),,←,
28,"Stanley, Rhys",22y 140d,25 (15-0-10 60.00%),17 (0.68),←,
3,"Steven, Jack",23y 23d,55 (29-1-25 53.64%),44 (0.80),←,
34,"Wright, Nathan",19y 63d,2 (1-0-1 50.00%),,←,
Totals,Totals,26y 5d,2273 (1296-45-932 57.02%),1816 (0.80),,
C,"Watters, Scott",44y 85d,26 (13-0-13 50.00%),,←,
