North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",7,2,5,12,3,1.0,,1.0,,,,,,2.0,,,,,,,,,
11,"Archer, Glenn",4,1,7,11,,,,,,,,,,1.0,,,,,,,,,
14,"Armstrong, Matt",8,1,8,16,,,,1.0,,,,,,1.0,,,,,,,,,
12,"Blakey, John",5,4,4,9,,,,1.0,,,,,1.0,1.0,,,,,,,,,
9,"Campbell, Warren",2,,2,4,,,,1.0,,,,,,,,,,,,,,,
16,"Capuano, Mathew",5,3,3,8,1,,4.0,1.0,,,,,1.0,,,,,,,,,,
18,"Carey, Wayne",13,12,6,19,2,,1.0,,,,,,,1.0,3.0,,,,,,,,
26,"Ishchenko, Alex",1,1,1,2,,1.0,3.0,1.0,,,,,,,,,,,,,,,
34,"King, David",12,1,10,22,,,,1.0,,,,,3.0,2.0,,,,,,,,,
7,"Laidley, Dani",15,2,6,21,,,,2.0,,,,,,,,,,,,,,,
4,"Martyn, Mick",7,1,4,11,,1.0,1.0,1.0,,,,,2.0,1.0,,,,,,,,,
41,"McAdam, Adrian",4,1,3,7,2,1.0,,,,,,,2.0,1.0,,,,,,,,,
31,"McKernan, Corey",9,5,5,14,1,2.0,7.0,,,,,,,2.0,,,,,,,,,
13,"Nichols, Trent",1,,4,5,,1.0,,,,,,,,,,,,,,,,,
22,"Roberts, Mark",6,2,7,13,2,,,,,,,,,1.0,,,,,,,,,
3,"Rock, Anthony",13,4,3,16,1,3.0,,1.0,,,,,1.0,,,,,,,,,,
2,"Schwass, Wayne",14,1,8,22,,,,5.0,,,,,,1.0,,,,,,,,,
8,"Scott, Robert",6,2,8,14,,1.0,,,,,,,2.0,1.0,,,,,,,,,
24,"Sholl, Craig",10,,4,14,,,,,,,,,1.0,,,,,,,,,,
15,"Smith, Ross",8,4,10,18,,,,1.0,,,,,2.0,,2.0,,,,,,,,
10,"Stevens, Anthony",22,5,10,32,3,2.0,,3.0,,,,,,4.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,172,52,118,290,15,15.0,16.0,20.0,,,,,15.0,19.0,5.0,,,,,,,,
Opposition,Opposition,201,78,92,293,13,6.0,25.0,31.0,,,,,19.0,15.0,1.0,,,,,,,,
