St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
34,"Bailey, Doug",22y 124d,3 (1-0-2 33.33%),1 (0.33),←,
14,"Bardsley, Kristian",21y 208d,7 (3-0-4 42.86%),5 (0.71),2 (1-0-1 50.00%),1 (0.50)
21,"Bourke, Darren",24y 15d,17 (8-0-9 47.06%),8 (0.47),←,
3,"Burke, Nathan",24y 62d,143 (64-1-78 45.10%),43 (0.30),←,
19,"Burns, Adrian",22y 247d,12 (8-0-4 66.67%),7 (0.58),1 (1-0-0 100.00%),
1,"Devonport, Craig",24y 72d,72 (36-0-36 50.00%),73 (1.01),←,
10,"Everitt, Peter",19y 341d,16 (9-0-7 56.25%),19 (1.19),←,
36,"Fode, Gordon",22y 247d,41 (16-0-25 39.02%),26 (0.63),←,
2,"Frawley, Danny",30y 213d,208 (73-1-134 35.34%),13 (0.06),←,
6,"Grant, David",27y 245d,166 (62-0-104 37.35%),74 (0.45),←,
27,"Greig, Dean",25y 160d,30 (18-0-12 60.00%),6 (0.20),←,
35,"Harvey, Robert",22y 231d,101 (52-1-48 51.98%),63 (0.62),←,
25,"Hollow, Chris",22y 139d,13 (7-0-6 53.85%),4 (0.31),←,
17,"Keogh, Rod",23y 15d,23 (13-0-10 56.52%),8 (0.35),1 (1-0-0 100.00%),
28,"OBrien, Craig",24y 37d,36 (21-0-15 58.33%),54 (1.50),15 (7-0-8 46.67%),38 (2.53)
41,"Pekin, Tim",29y 77d,193 (96-1-96 50.00%),44 (0.23),86 (47-1-38 55.23%),29 (0.34)
5,"Shaw, Damen",19y 352d,13 (8-0-5 61.54%),5 (0.38),←,
26,"Taylor, Kain",26y 177d,67 (24-1-42 36.57%),17 (0.25),←,
9,"Vidovic, Lazar",29y 8d,30 (19-0-11 63.33%),4 (0.13),←,
33,"Wakelin, Shane",19y 240d,1 (1-0-0 100.00%),,←,
7,"Winmar, Nicky",28y 196d,138 (63-0-75 45.65%),197 (1.43),←,
Totals,Totals,24y 110d,1330 (602-5-723 45.26%),671 (0.50),,
C,"Alves, Stan",47y 322d,3 (1-0-2 33.33%),,←,
