Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",22y 244d,68 (20-0-48 29.41%),24 (0.35),37 (17-0-20 45.95%),12 (0.32)
11,"Blair, Jarryd",26y 37d,131 (84-1-46 64.50%),101 (0.77),←,
46,"Cox, Mason",25y 68d,5 (3-0-2 60.00%),9 (1.80),←,
25,"Crisp, Jack",22y 232d,49 (21-0-28 42.86%),30 (0.61),31 (14-0-17 45.16%),20 (0.65)
39,"Crocker, Ben",19y 92d,3 (2-0-1 66.67%),4 (1.33),←,
2,"de Goey, Jordan",20y 67d,25 (10-0-15 40.00%),13 (0.52),←,
1,"Fasolo, Alex",23y 348d,78 (47-0-31 60.26%),100 (1.28),←,
45,"Frost, Jack",24y 86d,51 (25-0-26 49.02%),,←,
19,"Greenwood, Levi",27y 92d,91 (46-1-44 51.10%),35 (0.38),17 (6-0-11 35.29%),9 (0.53)
4,"Grundy, Brodie",22y 36d,49 (25-0-24 51.02%),17 (0.35),←,
38,"Howe, Jeremy",25y 327d,107 (25-0-82 23.36%),83 (0.78),7 (3-0-4 42.86%),3 (0.43)
37,"Maynard, Brayden",19y 244d,16 (5-0-11 31.25%),3 (0.19),←,
30,"Moore, Darcy",20y 117d,18 (6-0-12 33.33%),21 (1.17),←,
43,"Oxley, Adam",23y 202d,27 (14-0-13 51.85%),7 (0.26),←,
10,"Pendlebury, Scott",28y 135d,223 (139-2-82 62.78%),146 (0.65),←,
20,"Reid, Ben",27y 22d,111 (70-2-39 63.96%),37 (0.33),←,
22,"Sidebottom, Steele",25y 140d,150 (98-2-50 66.00%),112 (0.75),←,
40,"Smith, Josh",22y 140d,5 (3-0-2 60.00%),1 (0.20),←,
34,"Toovey, Alan",29y 59d,157 (100-2-55 64.33%),9 (0.06),←,
7,"Treloar, Adam",23y 73d,88 (24-0-64 27.27%),54 (0.61),9 (4-0-5 44.44%),6 (0.67)
18,"Varcoe, Travis",28y 41d,164 (127-0-37 77.44%),142 (0.87),26 (13-0-13 50.00%),12 (0.46)
9,"White, Jesse",28y 133d,111 (56-2-53 51.35%),127 (1.14),40 (21-0-19 52.50%),54 (1.35)
Totals,Totals,24y 117d,1727 (950-12-765 55.01%),1075 (0.62),,
C,"Buckley, Nathan",43y 300d,101 (56-0-45 55.45%),,←,
