North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",26y 83d,96 (49-1-46 51.56%),69 (0.72),←,
18,"Atley, Shaun",21y 288d,75 (39-0-36 52.00%),9 (0.12),←,
3,"Bastinac, Ryan",23y 6d,93 (50-0-43 53.76%),50 (0.54),←,
35,"Black, Aaron",23y 211d,36 (20-0-16 55.56%),53 (1.47),←,
50,"Brown, Ben",21y 220d,2 (1-0-1 50.00%),1 (0.50),←,
10,"Cunnington, Ben",22y 363d,88 (45-0-43 51.14%),32 (0.36),←,
15,"Dal Santo, Nick",30y 126d,274 (153-5-116 56.75%),143 (0.52),14 (8-0-6 57.14%),3 (0.21)
11,"Firrito, Michael",30y 213d,220 (108-2-110 49.55%),28 (0.13),←,
43,"Gibson, Sam",28y 32d,49 (28-0-21 57.14%),19 (0.39),←,
22,"Goldstein, Todd",25y 362d,115 (59-1-55 51.74%),53 (0.46),←,
24,"Greenwood, Levi",25y 129d,65 (34-1-30 53.08%),18 (0.28),←,
29,"Harvey, Brent",36y 45d,376 (203-3-170 54.39%),448 (1.19),←,
5,"Jacobs, Ben",22y 170d,37 (10-0-27 27.03%),8 (0.22),11 (5-0-6 45.45%),3 (0.27)
21,"McDonald, Luke",19y 139d,14 (8-0-6 57.14%),,←,
2,"McKenzie, Brad",21y 30d,21 (11-0-10 52.38%),4 (0.19),←,
41,"Mullett, Aaron",22y 125d,43 (23-0-20 53.49%),24 (0.56),←,
20,"Petrie, Drew",31y 256d,258 (125-3-130 49.03%),331 (1.28),←,
9,"Swallow, Andrew",27y 26d,153 (72-1-80 47.39%),71 (0.46),←,
12,"Thomas, Lindsay",26y 120d,143 (67-2-74 47.55%),231 (1.62),←,
16,"Thompson, Scott",28y 50d,125 (56-2-67 45.60%),6 (0.05),←,
44,"Warren, Max",21y 150d,1 (0-0-1 0.00%),,←,
7,"Ziebell, Jack",23y 120d,91 (43-0-48 47.25%),45 (0.49),←,
Totals,Totals,25y 148d,2375 (1204-21-1150 50.69%),1643 (0.69),,
C,"Scott, Brad",38y 56d,103 (53-0-50 51.46%),,←,
