Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Abraham, Winston",11,5,3,14,1,,,2.0,,3.0,1.0,3.0,2.0,2.0,,4.0,10.0,1.0,,1.0,2.0,,
26,"Bell, Peter",9,1,7,16,,,,6.0,,3.0,8.0,2.0,1.0,3.0,,8.0,6.0,,,,,,
12,"Blakey, John",10,8,4,14,,,,,3.0,1.0,,1.0,,,,1.0,12.0,,,3.0,1.0,,
22,"Burton, Matthew",6,3,1,7,2,,22.0,,,1.0,3.0,2.0,,,,3.0,4.0,,2.0,1.0,1.0,,
18,"Carey, Wayne",11,9,8,19,3,3.0,,3.0,2.0,3.0,,1.0,1.0,,,11.0,9.0,3.0,5.0,3.0,2.0,,
9,"Chandler, Brett",1,,,1,,,,2.0,,1.0,,,,,,,1.0,,,1.0,,,
23,"Clayton, Shane",11,8,5,16,1,,,2.0,,4.0,,1.0,1.0,,,5.0,10.0,2.0,,2.0,1.0,,
6,"Grant, Shannon",14,4,2,16,2,1.0,,1.0,3.0,4.0,1.0,1.0,,3.0,,6.0,9.0,1.0,1.0,2.0,1.0,,
29,"Harvey, Brent",9,3,4,13,1,2.0,,3.0,1.0,2.0,2.0,,1.0,1.0,,5.0,8.0,,,,1.0,,
34,"King, David",19,5,6,25,,1.0,,4.0,7.0,5.0,5.0,3.0,2.0,1.0,2.0,14.0,9.0,,,4.0,5.0,,
27,"Lange, Adam",4,3,,4,,1.0,,,1.0,1.0,,1.0,,2.0,,2.0,2.0,1.0,1.0,1.0,,,
35,"Makepeace, Troy",14,4,3,17,,1.0,,3.0,6.0,6.0,,1.0,5.0,,,8.0,8.0,,1.0,2.0,1.0,,
4,"Martyn, Mick",3,1,1,4,,,,,1.0,,,,1.0,,,2.0,3.0,,,1.0,,,
5,"McCartney, Jason",9,6,2,11,,,,1.0,2.0,1.0,,,,1.0,,4.0,7.0,3.0,,2.0,,,
31,"McKernan, Corey",11,6,6,17,1,1.0,4.0,1.0,,5.0,1.0,,2.0,3.0,,8.0,7.0,3.0,,,2.0,,
44,"Motlop, Shannon",,,5,5,,,,4.0,,,1.0,1.0,,,,3.0,2.0,,,1.0,,,
28,"Pickett, Byron",14,6,4,18,,,,3.0,3.0,3.0,,1.0,1.0,3.0,,7.0,9.0,1.0,,3.0,6.0,,
13,"Pike, Martin",12,6,3,15,,,,5.0,6.0,2.0,,1.0,1.0,,,5.0,11.0,,,2.0,3.0,,
24,"Sholl, Craig",3,3,,3,1,1.0,,,,1.0,,1.0,,,,,3.0,,2.0,,,,
7,"Simpson, Adam",14,3,6,20,,,2.0,9.0,2.0,3.0,7.0,2.0,2.0,,,10.0,10.0,1.0,1.0,3.0,,,
25,"Spaull, John",5,3,3,8,2,,,2.0,,1.0,,1.0,2.0,,,8.0,1.0,3.0,3.0,,,,
10,"Stevens, Anthony",9,3,3,12,1,,,1.0,1.0,3.0,2.0,,,,,3.0,8.0,,,2.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,90,76,275,15,12.0,28.0,52.0,38.0,53.0,31.0,23.0,22.0,19.0,2.0,117.0,149.0,19.0,16.0,34.0,26.0,,
Opposition,Opposition,211,99,124,335,16,10.0,22.0,26.0,34.0,58.0,41.0,30.0,19.0,22.0,4.0,136.0,196.0,22.0,21.0,34.0,10.0,,
