North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",6,,2,8,,2.0,,2.0,,,,,1.0,,,,,,,,,,
11,"Archer, Glenn",3,5,9,12,,2.0,,2.0,,,,,,,,,,,,,,,
12,"Blakey, John",6,1,5,11,,,,,,,,,,,,,,,,,,,
39,"Campbell, Warren",4,2,,4,1,2.0,,,,,,,,,,,,,,,,,
6,"Fairley, Ian",12,7,3,15,,,,,,,,,,1.0,,,,,,,,,
26,"Ishchenko, Alex",4,3,7,11,,,10.0,,,,,,2.0,3.0,,,,,,,,,
7,"Laidley, Dani",17,4,6,23,,,,1.0,,,,,2.0,1.0,,,,,,,,,
35,"Longmire, John",3,2,3,6,,1.0,,1.0,,,,,,1.0,,,,,,,,,
20,"Mann, Peter",9,2,3,12,1,,,1.0,,,,,,3.0,,,,,,,,,
4,"Martyn, Mick",2,,2,4,,,,1.0,,,,,,2.0,,,,,,,,,
41,"McAdam, Adrian",12,2,3,15,2,5.0,,2.0,,,,,,,,,,,,,,,
38,"McCarthy, Adam",4,3,8,12,,,,1.0,,,,,,,,,,,,,,,
31,"McKernan, Corey",7,6,5,12,,2.0,4.0,,,,,,1.0,,,,,,,,,,
13,"Nichols, Trent",11,3,6,17,3,2.0,,1.0,,,,,1.0,,,,,,,,,,
3,"Rock, Anthony",14,2,8,22,1,1.0,,,,,,,1.0,1.0,,,,,,,,,
1,"Romero, Jose",8,,3,11,,,,,,,,,1.0,,,,,,,,,,
2,"Schwass, Wayne",17,3,5,22,1,2.0,,2.0,,,,,2.0,2.0,,,,,,,,,
8,"Sholl, Brad",3,,2,5,,,,,,,,,,,,,,,,,,,
24,"Sholl, Craig",13,4,10,23,1,,,4.0,,,,,,1.0,,,,,,,,,
15,"Smith, Ross",4,2,2,6,,,,3.0,,,,,,1.0,,,,,,,,,
10,"Stevens, Anthony",13,1,12,25,2,,,3.0,,,,,3.0,3.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,172,52,104,276,12,21.0,14.0,24.0,,,,,14.0,19.0,,,,,,,,,
Opposition,Opposition,206,97,128,334,17,18.0,17.0,30.0,,,,,19.0,14.0,6.0,,,,,,,,
