Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",23y 265d,87 (27-0-60 31.03%),28 (0.32),56 (24-0-32 42.86%),16 (0.29)
14,"Aish, James",21y 216d,51 (16-0-35 31.37%),19 (0.37),19 (8-0-11 42.11%),11 (0.58)
29,"Broomhead, Tim",23y 82d,30 (11-0-19 36.67%),22 (0.73),←,
17,"Brown, Callum",19y 46d,1 (0-0-1 0.00%),,←,
25,"Crisp, Jack",23y 253d,74 (31-0-43 41.89%),41 (0.55),56 (24-0-32 42.86%),31 (0.55)
39,"Crocker, Ben",20y 113d,12 (5-0-7 41.67%),12 (1.00),←,
2,"de Goey, Jordan",21y 89d,42 (18-0-24 42.86%),29 (0.69),←,
15,"Dunn, Lynden",30y 29d,172 (47-2-123 27.91%),98 (0.57),7 (4-0-3 57.14%),1 (0.14)
1,"Fasolo, Alex",25y 4d,92 (52-0-40 56.52%),120 (1.30),←,
19,"Greenwood, Levi",28y 113d,113 (55-1-57 49.12%),53 (0.47),39 (15-0-24 38.46%),27 (0.69)
4,"Grundy, Brodie",23y 58d,74 (35-0-39 47.30%),25 (0.34),←,
32,"Hoskin-Elliott, Will",23y 283d,64 (17-0-47 26.56%),53 (0.83),12 (5-0-7 41.67%),11 (0.92)
38,"Howe, Jeremy",26y 348d,132 (35-0-97 26.52%),85 (0.64),32 (13-0-19 40.63%),5 (0.16)
8,"Langdon, Tom",23y 3d,47 (21-0-26 44.68%),2 (0.04),←,
37,"Maynard, Brayden",20y 265d,41 (15-0-26 36.59%),11 (0.27),←,
30,"Moore, Darcy",21y 138d,38 (15-0-23 39.47%),48 (1.26),←,
10,"Pendlebury, Scott",29y 156d,248 (149-2-97 60.48%),157 (0.63),←,
21,"Phillips, Tom",21y 36d,17 (8-0-9 47.06%),7 (0.41),←,
12,"Scharenberg, Matt",21y 267d,7 (4-0-3 57.14%),,←,
22,"Sidebottom, Steele",26y 161d,175 (108-2-65 62.29%),134 (0.77),←,
40,"Smith, Josh",23y 161d,29 (13-0-16 44.83%),6 (0.21),←,
7,"Treloar, Adam",24y 95d,112 (34-0-78 30.36%),71 (0.63),33 (14-0-19 42.42%),23 (0.70)
Totals,Totals,23y 261d,1658 (716-7-935 43.18%),1021 (0.62),,
C,"Buckley, Nathan",44y 321d,126 (66-0-60 52.38%),,←,
