Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",25y 98d,116 (65-0-51 56.03%),64 (0.55),←,
29,"Beaumont, Simon",24y 173d,72 (43-0-29 59.72%),51 (0.71),←,
21,"Bradley, Craig",36y 224d,325 (198-2-125 61.23%),218 (0.67),←,
16,"Camporeale, Scott",24y 297d,117 (74-0-43 63.25%),112 (0.96),←,
39,"Christou, Ang",28y 139d,121 (83-1-37 69.01%),17 (0.14),←,
31,"Fletcher, Simon",21y 291d,22 (16-0-6 72.73%),12 (0.55),←,
45,"Franchina, Anthony",22y 236d,43 (25-0-18 58.14%),17 (0.40),←,
17,"Freeborn, Scott",22y 14d,7 (6-0-1 85.71%),5 (0.71),←,
4,"Hamill, Aaron",22y 288d,81 (42-0-39 51.85%),93 (1.15),←,
9,"Hickmott, Adrian",28y 65d,120 (77-0-43 64.17%),65 (0.54),70 (45-0-25 64.29%),41 (0.59)
37,"Hotton, Trent",26y 185d,30 (14-0-16 46.67%),23 (0.77),13 (10-0-3 76.92%),9 (0.69)
27,"Hulme, Darren",22y 329d,48 (23-0-25 47.92%),26 (0.54),←,
43,"Koutoufides, Anthony",27y 137d,161 (97-1-63 60.56%),124 (0.77),←,
12,"Lappin, Matthew",24y 107d,92 (50-1-41 54.89%),81 (0.88),37 (22-0-15 59.46%),55 (1.49)
10,"Mansfield, Michael",28y 300d,192 (111-1-80 58.07%),105 (0.55),11 (8-0-3 72.73%),5 (0.45)
22,"Manton, Glenn",27y 2d,132 (79-0-53 59.85%),34 (0.26),111 (68-0-43 61.26%),30 (0.27)
5,"McKay, Andrew",29y 325d,167 (103-1-63 61.98%),26 (0.16),←,
7,"Ratten, Brett",28y 328d,202 (119-0-83 58.91%),72 (0.36),←,
23,"Rice, Dean",32y 78d,212 (102-1-109 48.35%),84 (0.40),96 (57-0-39 59.38%),41 (0.43)
14,"Sexton, Michael",29y 90d,200 (118-1-81 59.25%),23 (0.12),←,
1,"Silvagni, Stephen",33y 3d,281 (178-1-102 63.52%),182 (0.65),←,
8,"Whitnall, Lance",20y 285d,79 (42-0-37 53.16%),153 (1.94),←,
Totals,Totals,26y 265d,2820 (1665-10-1145 59.04%),1587 (0.56),,
C,"Parkin, David",57y 265d,506 (299-2-205 59.29%),,343 (212-2-129 62.10%),
