North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",25y 118d,54 (29-0-25 53.70%),21 (0.39),44 (22-0-22 50.00%),17 (0.39)
18,"Atley, Shaun",26y 260d,187 (95-0-92 50.80%),43 (0.23),←,
50,"Brown, Ben",26y 192d,110 (58-0-52 52.73%),245 (2.23),←,
10,"Cunnington, Ben",27y 335d,198 (102-0-96 51.52%),83 (0.42),←,
9,"Davies-Uniacke, Luke",19y 357d,15 (5-0-10 33.33%),3 (0.20),←,
14,"Dumont, Trent",23y 335d,71 (27-0-44 38.03%),22 (0.31),←,
22,"Goldstein, Todd",30y 334d,223 (113-1-109 50.90%),117 (0.52),←,
4,"Higgins, Shaun",31y 88d,213 (101-1-111 47.65%),214 (1.00),84 (43-0-41 51.19%),86 (1.02)
20,"Larkey, Nick",20y 359d,8 (3-0-5 37.50%),9 (1.13),←,
34,"Macmillan, Jamie",27y 250d,150 (77-0-73 51.33%),45 (0.30),←,
11,"McDonald, Luke",24y 111d,104 (54-0-50 51.92%),15 (0.14),←,
17,"Pittard, Jasper",28y 60d,137 (70-0-67 51.09%),12 (0.09),11 (4-0-7 36.36%),1 (0.09)
13,"Polec, Jared",26y 231d,117 (63-0-54 53.85%),64 (0.55),11 (4-0-7 36.36%),9 (0.82)
12,"Simpkin, Jy",21y 87d,45 (19-0-26 42.22%),25 (0.56),←,
25,"Tarrant, Robbie",30y 36d,137 (66-0-71 48.18%),44 (0.32),←,
26,"Thomas, Tarryn",19y 67d,9 (4-0-5 44.44%),6 (0.67),←,
16,"Thompson, Scott",33y 22d,231 (112-2-117 48.92%),7 (0.03),←,
28,"Turner, Kayne",23y 151d,69 (35-0-34 50.72%),47 (0.68),←,
2,"Williams, Marley",25y 313d,109 (55-0-54 50.46%),10 (0.09),41 (19-0-22 46.34%),4 (0.10)
32,"Wood, Mason",25y 260d,48 (24-0-24 50.00%),63 (1.31),←,
7,"Ziebell, Jack",28y 92d,199 (96-0-103 48.24%),148 (0.74),←,
44,"Zurhaar, Cameron",21y 9d,17 (7-0-10 41.18%),16 (0.94),←,
Totals,Totals,25y 301d,2451 (1215-4-1232 49.57%),1259 (0.51),,
C,"Shaw, Rhyce",37y 227d,1 (1-0-0 100.00%),,←,
