Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",29y 49d,111 (71-1-39 64.41%),6 (0.05),93 (64-1-28 69.35%),2 (0.02)
20,"Brogan, Dean",25y 259d,51 (39-0-12 76.47%),21 (0.41),←,
7,"Burgoyne, Peter",26y 213d,152 (90-2-60 59.87%),161 (1.06),←,
8,"Burgoyne, Shaun",21y 313d,64 (51-0-13 79.69%),80 (1.25),←,
9,"Carr, Josh",24y 122d,102 (74-1-27 73.04%),58 (0.57),←,
25,"Cassisi, Domenic",21y 342d,40 (32-0-8 80.00%),15 (0.38),←,
26,"Cochrane, Stuart",26y 40d,91 (53-0-38 58.24%),16 (0.18),41 (30-0-11 73.17%),5 (0.12)
35,"Cornes, Chad",24y 291d,119 (78-1-40 65.97%),110 (0.92),←,
18,"Cornes, Kane",21y 237d,66 (49-0-17 74.24%),27 (0.41),←,
17,"Dew, Stuart",25y 11d,133 (79-2-52 60.15%),203 (1.53),←,
11,"Hardwick, Damien",32y 11d,204 (141-1-62 69.36%),14 (0.07),51 (40-0-11 78.43%),1 (0.02)
38,"James, Roger",28y 313d,134 (83-2-49 62.69%),84 (0.63),←,
5,"Lade, Brendon",28y 50d,121 (72-2-47 60.33%),92 (0.76),←,
22,"Mahoney, Josh",26y 303d,46 (22-0-24 47.83%),25 (0.54),16 (12-0-4 75.00%),15 (0.94)
3,"Montgomery, Brett",31y 89d,160 (104-2-54 65.63%),96 (0.60),100 (64-1-35 64.50%),42 (0.42)
15,"Pickett, Byron",27y 18d,157 (103-0-54 65.61%),137 (0.87),37 (29-0-8 78.38%),56 (1.51)
6,"Schofield, Jarrad",29y 212d,191 (121-1-69 63.61%),124 (0.65),128 (82-1-45 64.45%),90 (0.70)
28,"Thurstans, Toby",24y 15d,32 (24-0-8 75.00%),25 (0.78),←,
16,"Tredrea, Warren",25y 249d,152 (93-1-58 61.51%),338 (2.22),←,
2,"Wakelin, Darryl",30y 18d,199 (114-1-84 57.54%),12 (0.06),84 (61-0-23 72.62%),4 (0.05)
4,"Wanganeen, Gavin",31y 72d,273 (164-5-104 60.99%),182 (0.67),146 (91-2-53 63.01%),119 (0.82)
21,"Wilson, Michael",27y 282d,133 (73-3-57 56.02%),44 (0.33),←,
Totals,Totals,26y 292d,2731 (1730-25-976 63.35%),1870 (0.68),,
C,"Williams, Mark",46y 8d,140 (89-1-50 63.93%),,←,
