Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",26y 154d,123 (73-2-48 60.16%),32 (0.26),←,
11,"Barlow, Ed",22y 88d,15 (6-2-7 46.67%),10 (0.67),←,
42,"Bevan, Paul",24y 210d,94 (54-2-38 58.51%),24 (0.26),←,
14,"Bird, Craig",20y 94d,26 (13-1-12 51.92%),10 (0.38),←,
6,"Bolton, Craig",28y 329d,179 (106-2-71 59.78%),25 (0.14),150 (89-2-59 60.00%),15 (0.10)
24,"Bolton, Jude",29y 41d,216 (118-3-95 55.32%),99 (0.46),←,
32,"Buchanan, Amon",26y 197d,110 (63-2-45 58.18%),56 (0.51),←,
37,"Goodes, Adam",29y 107d,235 (129-3-103 55.53%),237 (1.01),←,
39,"Grundy, Heath",22y 327d,29 (17-0-12 58.62%),15 (0.52),←,
15,"Jack, Kieren",21y 301d,30 (15-1-14 51.67%),13 (0.43),←,
16,"Jolly, Darren",27y 170d,149 (80-2-67 54.36%),62 (0.42),101 (60-2-39 60.40%),51 (0.50)
31,"Kirk, Brett",32y 182d,200 (112-3-85 56.75%),77 (0.38),←,
9,"Malceski, Nick",24y 253d,61 (41-1-19 68.03%),34 (0.56),←,
29,"Mattner, Martin",26y 262d,127 (75-1-51 59.45%),22 (0.17),29 (15-1-13 53.45%),8 (0.28)
3,"McVeigh, Jarrad",24y 18d,110 (63-2-45 58.18%),80 (0.73),←,
7,"Meredith, Brett",20y 95d,4 (2-0-2 50.00%),2 (0.50),←,
5,"OKeefe, Ryan",28y 91d,169 (97-2-70 57.99%),182 (1.08),←,
25,"Richards, Ted",26y 104d,108 (61-2-45 57.41%),29 (0.27),75 (42-2-31 57.33%),10 (0.13)
30,"Roberts-Thomson, Lewis",25y 229d,103 (63-1-39 61.65%),12 (0.12),←,
2,"Shaw, Rhyce",27y 191d,99 (50-0-49 50.51%),21 (0.21),5 (2-0-3 40.00%),1 (0.20)
27,"Thornton, Kristin",21y 51d,2 (1-0-1 50.00%),2 (1.00),←,
18,"White, Jesse",21y 106d,7 (2-1-4 35.71%),3 (0.43),←,
Totals,Totals,25y 130d,2196 (1241-33-922 56.51%),1047 (0.48),,
C,"Roos, Paul",45y 302d,161 (96-2-63 60.25%),,←,
