Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",31y 162d,172 (112-3-57 65.99%),186 (1.08),←,
36,"Bannister, Jordan",20y 170d,12 (7-1-4 62.50%),,←,
23,"Bolton, Mark",24y 16d,39 (24-1-14 62.82%),15 (0.38),←,
13,"Cupido, Damian",21y 39d,17 (9-0-8 52.94%),22 (1.29),4 (2-0-2 50.00%),6 (1.50)
38,"Harvey, Shane",20y 106d,8 (5-0-3 62.50%),9 (1.13),←,
19,"Hille, David",21y 321d,29 (18-0-11 62.07%),17 (0.59),←,
5,"Hird, James",30y 74d,172 (109-5-58 64.83%),263 (1.53),←,
21,"Jacobs, Danny",22y 298d,61 (42-1-18 69.67%),19 (0.31),←,
14,"Johnson, Jason",25y 84d,92 (67-1-24 73.37%),53 (0.58),←,
1,"Johnson, Mark",24y 331d,90 (69-1-20 77.22%),24 (0.27),←,
18,"Lloyd, Matthew",25y 3d,147 (95-2-50 65.31%),520 (3.54),←,
25,"Lucas, Scott",25y 110d,140 (91-1-48 65.36%),212 (1.51),←,
33,"McPhee, Adam",20y 195d,29 (8-0-21 27.59%),9 (0.31),4 (2-0-2 50.00%),
10,"McVeigh, Mark",22y 83d,61 (40-1-20 66.39%),29 (0.48),←,
2,"Mercuri, Mark",29y 57d,186 (125-3-58 68.01%),233 (1.25),←,
11,"Peverill, Damien",23y 281d,34 (21-1-12 63.24%),10 (0.29),←,
29,"Reynolds, Joel",18y 318d,13 (5-1-7 42.31%),5 (0.38),←,
20,"Richards, Ted",20y 98d,3 (3-0-0 100.00%),1 (0.33),←,
43,"Rioli, Dean",24y 334d,58 (42-1-15 73.28%),74 (1.28),←,
7,"Solomon, Dean",23y 100d,79 (59-0-20 74.68%),25 (0.32),←,
17,"Walsh, Darren",18y 113d,1 (1-0-0 100.00%),,←,
12,"Welsh, Andrew",20y 67d,18 (9-1-8 52.78%),2 (0.11),←,
Totals,Totals,23y 136d,1461 (961-24-476 65.78%),1728 (1.18),,
C,"Sheedy, Kevin",55y 116d,525 (340-6-179 65.33%),,←,
