Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Allan, Ben",2,1,1,3,,,,1.0,,,,,,1.0,,,,,,,,,
29,"Baxter, Darren",7,2,2,9,1,,,,,,,,1.0,,,,,,,,,,
5,"Collins, Andrew",5,2,5,10,,,,2.0,,,,,2.0,1.0,,,,,,,,,
3,"Condon, Anthony",21,5,10,31,,,,1.0,,,,,,,,,,,,,,,
26,"Cooper, Paul",3,2,3,6,,,,,,,,,,2.0,,,,,,,,,
9,"Crawford, Shane",9,6,8,17,,,,1.0,,,,,1.0,1.0,,,,,,,,,
13,"Dear, Paul",8,2,2,10,2,,3.0,3.0,,,,,2.0,1.0,,,,,,,,,
19,"Dunstall, Jason",12,9,2,14,6,4.0,,,,,,,1.0,1.0,,,,,,,,,
16,"Gowers, Andrew",14,4,1,15,,1.0,,1.0,,,,,,1.0,,,,,,,,,
34,"Graham, Mark",10,6,5,15,,,4.0,,,,,,3.0,1.0,,,,,,,,,
22,"Hargreaves, Tim",4,2,2,6,,,,,,,,,,4.0,,,,,,,,,
17,"Hudson, Paul",7,3,2,9,,3.0,,,,,,,3.0,,,,,,,,,,
11,"Jarman, Darren",4,1,1,5,,,,6.0,,,,,1.0,1.0,,,,,,,,,
1,"Jencke, Ray",9,3,1,10,,,1.0,2.0,,,,,2.0,1.0,,,,,,,,,
12,"Lawrence, Stephen",3,5,6,9,1,,5.0,3.0,,,,,1.0,1.0,,,,,,,,,
20,"Maginness, Scott",6,2,5,11,,,1.0,3.0,,,,,1.0,2.0,,,,,,,,,
44,"Platten, John",6,1,2,8,,,,,,,,,,,,,,,,,,,
18,"Pritchard, Darrin",7,,4,11,,1.0,,2.0,,,,,,1.0,,,,,,,,,
38,"Tallis, Rayden",4,,3,7,,,,,,,,,1.0,1.0,,,,,,,,,
25,"Taylor, Jason",13,7,2,15,,1.0,1.0,,,,,,2.0,2.0,,,,,,,,,
33,"Young, Matthew",7,3,2,9,,,,,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,161,66,69,230,10,14.0,15.0,25.0,,,,,21.0,22.0,,,,,,,,,
Opposition,Opposition,176,89,120,296,16,14.0,22.0,37.0,,,,,22.0,21.0,6.0,,,,,,,,
