West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Baker, Liam",9,3,16,25,,,,4.0,1.0,5.0,6.0,8.0,2.0,3.0,,11.0,13.0,,,1.0,,2.0,86.0
33,"Bazzo, Rhett",3,4,7,10,,,,2.0,2.0,,,1.0,,1.0,,1.0,9.0,,,4.0,,,85.0
10,"Brockman, Tyler",6,3,6,12,,1.0,,3.0,1.0,1.0,2.0,2.0,1.0,,,5.0,7.0,,,,,1.0,73.0
28,"Cole, Tom",13,6,11,24,,,,3.0,5.0,1.0,1.0,2.0,,2.0,,5.0,19.0,,,3.0,,,84.0
15,"Cripps, Jamie",12,9,3,15,1,,,,1.0,4.0,,4.0,1.0,1.0,,5.0,10.0,2.0,1.0,1.0,,,87.0
43,"Dewar, Tyrell",11,7,5,16,,,,,,3.0,,3.0,,,,4.0,13.0,,1.0,,1.0,1.0,77.0
14,"Duggan, Liam",18,9,13,31,,,,2.0,4.0,3.0,1.0,1.0,,1.0,,4.0,22.0,,1.0,2.0,,1.0,86.0
42,"Edwards, Harry",9,10,4,13,,,,,2.0,,1.0,,,,,4.0,10.0,3.0,,11.0,,,92.0
25,"Flynn, Matt",7,3,4,11,,1.0,35.0,1.0,,4.0,3.0,1.0,1.0,,,7.0,5.0,1.0,,2.0,,,82.0
7,"Ginbey, Reuben",12,4,1,13,,,,1.0,3.0,1.0,1.0,,2.0,,,6.0,7.0,1.0,,4.0,5.0,,94.0
29,"Hall, Clay",7,1,12,19,1,1.0,,5.0,2.0,2.0,6.0,4.0,,2.0,,8.0,10.0,,,,,,73.0
19,"Hough, Brady",8,8,16,24,,,,6.0,,1.0,4.0,4.0,2.0,2.0,,7.0,19.0,,,1.0,2.0,,78.0
44,"Hutchinson, Jack",9,5,3,12,,,,1.0,,2.0,,1.0,1.0,1.0,,2.0,10.0,,3.0,1.0,,1.0,80.0
11,"Kelly, Tim",9,6,6,15,,,,2.0,,3.0,2.0,2.0,,2.0,,4.0,11.0,,,,1.0,,82.0
23,"Maric, Ryan",9,4,8,17,,,,1.0,3.0,,1.0,,,,,5.0,12.0,,,1.0,,,80.0
45,"McCarthy, Tom",10,5,8,18,,,,2.0,5.0,1.0,1.0,4.0,1.0,,,6.0,9.0,,,1.0,1.0,,82.0
16,"Owies, Matthew",8,6,5,13,,1.0,,4.0,1.0,2.0,,2.0,,,,2.0,12.0,1.0,2.0,2.0,1.0,,80.0
21 ↑,"Petruccelle, Jack",3,1,1,4,,,,2.0,,1.0,,,1.0,,,2.0,2.0,,,,,,37.0
9,"Reid, Harley",16,4,11,27,2,1.0,,6.0,1.0,7.0,6.0,6.0,4.0,2.0,1.0,11.0,18.0,,1.0,1.0,1.0,,82.0
1,"Ryan, Liam",6,1,3,9,2,1.0,,1.0,,1.0,,,1.0,,,4.0,5.0,,1.0,,,,83.0
35,"Shanahan, Jobe",6,5,,6,1,1.0,,1.0,,2.0,,1.0,,,,1.0,4.0,1.0,2.0,,,,72.0
32,"Williams, Bailey",6,3,7,13,1,,10.0,1.0,,4.0,1.0,5.0,3.0,1.0,,9.0,6.0,1.0,1.0,,,1.0,77.0
34 ↓,"Williams, Jack",,,,,,,,,,,,,,,,,,,,,,,48.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,107,150,347,8,8.0,45.0,48.0,31.0,48.0,36.0,51.0,20.0,18.0,1.0,113.0,233.0,10.0,13.0,35.0,12.0,7.0,
Opposition,Opposition,219,103,158,377,16,9.0,37.0,50.0,40.0,48.0,36.0,50.0,18.0,20.0,5.0,127.0,245.0,15.0,12.0,36.0,13.0,11.0,
