Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
36,"Amartey, Joel",22y 331d,13 (9-0-4 69.23%),10 (0.77),←,
22,"Blakey, Nick",22y 153d,72 (36-0-36 50.00%),32 (0.44),←,
4,"Clarke, Ryan",25y 43d,75 (30-0-45 40.00%),15 (0.20),35 (13-0-22 37.14%),7 (0.20)
13,"Florent, Oliver",24y 8d,112 (59-0-53 52.68%),37 (0.33),←,
42,"Fox, Robbie",29y 105d,61 (28-0-33 45.90%),8 (0.13),←,
23,"Franklin, Lance",35y 181d,335 (211-1-123 63.13%),1036 (3.09),153 (102-0-51 66.67%),456 (2.98)
21,"Gulden, Errol",20y 12d,37 (25-0-12 67.57%),29 (0.78),←,
9,"Hayward, Will",23y 277d,108 (58-0-50 53.70%),126 (1.17),←,
5,"Heeney, Isaac",26y 86d,148 (94-0-54 63.51%),188 (1.27),←,
31,"Hickey, Tom",31y 146d,133 (56-2-75 42.86%),44 (0.33),31 (21-0-10 67.74%),12 (0.39)
12,"Kennedy, Josh",34y 40d,290 (176-2-112 61.03%),157 (0.54),277 (171-2-104 62.09%),153 (0.55)
44,"Lloyd, Jake",28y 313d,194 (119-0-75 61.34%),31 (0.16),←,
39,"McCartin, Paddy",26y 102d,53 (23-1-29 44.34%),34 (0.64),18 (13-0-5 72.22%),
30,"McCartin, Tom",22y 212d,89 (49-0-40 55.06%),28 (0.31),←,
27,"McInerney, Justin",21y 346d,47 (27-0-20 57.45%),17 (0.36),←,
14,"Mills, Callum",25y 119d,129 (73-0-56 56.59%),17 (0.13),←,
11,"Papley, Tom",26y 17d,135 (78-0-57 57.78%),209 (1.55),←,
26,"Parker, Luke",29y 278d,254 (157-1-96 62.01%),188 (0.74),←,
24,"Rampe, Dane",32y 58d,209 (134-1-74 64.35%),6 (0.03),←,
20,"Reid, Sam",30y 215d,175 (111-2-62 64.00%),178 (1.02),←,
8,"Rowbottom, James",21y 314d,63 (32-0-31 50.79%),18 (0.29),←,
3,"Stephens, Dylan",21y 203d,24 (13-0-11 54.17%),6 (0.25),←,
1,"Warner, Chad",21y 72d,33 (20-0-13 60.61%),21 (0.64),←,
Totals,Totals,26y 78d,2789 (1618-10-1161 58.01%),2435 (0.87),,
C,"Longmire, John",51y 211d,277 (172-2-103 62.45%),,←,
