Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",19y 229d,16 (8-0-8 50.00%),5 (0.31),←,
12,"Akermanis, Jason",28y 128d,227 (143-4-80 63.88%),290 (1.28),189 (120-3-66 64.29%),246 (1.30)
20,"Black, Simon",26y 90d,162 (111-1-50 68.83%),110 (0.68),←,
36,"Bradshaw, Daniel",26y 223d,151 (94-2-55 62.91%),291 (1.93),148 (91-2-55 62.16%),291 (1.97)
16,"Brown, Jonathan",23y 246d,102 (77-0-25 75.49%),151 (1.48),←,
18,"Corrie, Anthony",21y 10d,19 (9-0-10 47.37%),16 (0.84),←,
39,"Drummond, Josh",22y 74d,7 (5-0-2 71.43%),4 (0.57),←,
2,"Johnson, Chris",29y 33d,236 (119-3-114 51.06%),155 (0.66),177 (112-3-62 64.12%),88 (0.50)
27,"Keating, Clark",29y 105d,128 (85-2-41 67.19%),81 (0.63),114 (75-1-38 66.23%),72 (0.63)
44,"Lappin, Nigel",29y 11d,251 (150-4-97 60.56%),166 (0.66),190 (118-3-69 62.89%),126 (0.66)
23,"Leppitsch, Justin",29y 274d,223 (134-4-85 60.99%),193 (0.87),179 (112-3-64 63.41%),135 (0.75)
26,"Macdonald, Joel",20y 265d,24 (14-0-10 58.33%),3 (0.13),←,
9,"McGrath, Ashley",22y 43d,64 (41-1-22 64.84%),45 (0.70),←,
25,"McLaren, Dylan",23y 55d,42 (30-0-12 71.43%),5 (0.12),←,
21,"Merrett, Daniel",20y 202d,9 (5-0-4 55.56%),7 (0.78),←,
15,"Michael, Mal",28y 8d,172 (100-1-71 58.43%),26 (0.15),111 (79-1-31 71.62%),3 (0.03)
8,"Notting, Tim",26y 254d,126 (87-1-38 69.44%),101 (0.80),←,
6,"Power, Luke",25y 175d,146 (98-1-47 67.47%),159 (1.09),←,
5,"Scott, Brad",29y 60d,143 (85-2-56 60.14%),43 (0.30),121 (77-2-42 64.46%),37 (0.31)
28,"Selwood, Troy",21y 62d,12 (6-0-6 50.00%),2 (0.17),←,
29,"Sherman, Justin",18y 157d,11 (6-0-5 54.55%),8 (0.73),←,
3,"Voss, Michael",29y 360d,260 (157-2-101 60.77%),236 (0.91),181 (119-1-61 66.02%),164 (0.91)
Totals,Totals,25y 6d,2531 (1564-28-939 61.79%),2097 (0.83),,
C,"Matthews, Leigh",53y 123d,388 (238-6-144 62.11%),,164 (113-1-50 69.21%),
