North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",28y 329d,179 (96-1-82 53.91%),219 (1.22),←,
11,"Archer, Glenn",24y 27d,100 (61-0-39 61.00%),71 (0.71),←,
26,"Bell, Peter",21y 50d,29 (18-0-11 62.07%),29 (1.00),27 (18-0-9 66.67%),27 (1.00)
12,"Blakey, John",30y 270d,229 (111-0-118 48.47%),72 (0.31),94 (59-0-35 62.77%),34 (0.36)
9,"Chandler, Brett",21y 283d,32 (2-0-30 6.25%),2 (0.06),4 (1-0-3 25.00%),
17,"Freeborn, Glenn",24y 73d,32 (21-0-11 65.63%),19 (0.59),←,
34,"King, David",25y 44d,70 (45-0-25 64.29%),17 (0.24),←,
7,"Laidley, Dani",30y 24d,144 (87-1-56 60.76%),15 (0.10),92 (58-0-34 63.04%),4 (0.04)
35,"Longmire, John",26y 110d,159 (79-1-79 50.00%),495 (3.11),←,
4,"Martyn, Mick",28y 232d,180 (99-1-80 55.28%),14 (0.08),←,
31,"McKernan, Corey",23y 122d,75 (50-0-25 66.67%),76 (1.01),←,
20,"Mellington, Anthony",22y 267d,25 (1-0-24 4.00%),24 (0.96),1 (0-0-1 0.00%),
13,"Pike, Martin",24y 157d,64 (13-0-51 20.31%),40 (0.63),4 (1-0-3 25.00%),
22,"Roberts, Mark",31y 296d,168 (83-0-85 49.40%),142 (0.85),91 (57-0-34 62.64%),123 (1.35)
3,"Rock, Anthony",26y 203d,141 (84-0-57 59.57%),118 (0.84),←,
2,"Schwass, Wayne",28y 144d,166 (90-0-76 54.22%),90 (0.54),←,
8,"Scott, Robert",28y 50d,185 (110-1-74 59.73%),195 (1.05),53 (35-0-18 66.04%),31 (0.58)
24,"Sholl, Craig",29y 111d,155 (88-0-67 56.77%),60 (0.39),←,
37,"Simpson, Adam",21y 63d,29 (21-0-8 72.41%),17 (0.59),←,
10,"Stevens, Anthony",25y 292d,135 (79-0-56 58.52%),70 (0.52),←,
36,"Stevens, Mark",21y 177d,19 (14-0-5 73.68%),19 (1.00),←,
Totals,Totals,25y 332d,2316 (1252-5-1059 54.06%),1804 (0.78),,
C,"Pagan, Denis",49y 208d,99 (63-0-36 63.64%),,←,
