Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Bontempelli, Marcus",12,2,19,31,,,,6.0,4.0,5.0,2.0,7.0,1.0,2.0,,9.0,25.0,,,7.0,,1.0,82.0
12,"Cordy, Zaine",5,4,5,10,,,,1.0,2.0,,1.0,2.0,,1.0,,3.0,7.0,1.0,,4.0,,,95.0
31,"Dale, Bailey",22,5,9,31,,,,1.0,5.0,4.0,2.0,4.0,,,,8.0,17.0,,,1.0,1.0,,84.0
35,"Daniel, Caleb",16,3,11,27,,,,4.0,7.0,,1.0,2.0,1.0,,,9.0,15.0,,,2.0,3.0,,81.0
5,"Dunkley, Josh",4,,11,15,,,,4.0,,1.0,2.0,2.0,1.0,,,4.0,11.0,,,2.0,1.0,,86.0
15,"Duryea, Taylor",9,5,4,13,,,,2.0,3.0,2.0,2.0,,,,,5.0,7.0,1.0,,3.0,2.0,,81.0
44,"English, Tim",6,5,4,10,,1.0,10.0,4.0,1.0,2.0,,3.0,,,,6.0,6.0,2.0,1.0,7.0,,,85.0
38,"Garcia, Riley",6,2,2,8,1,,,2.0,,1.0,1.0,2.0,1.0,1.0,,3.0,5.0,,,1.0,,,74.0
29,"Hannan, Mitch",4,4,2,6,1,,,,,1.0,,,,,,3.0,3.0,1.0,1.0,,,,78.0
7,"Hunter, Lachie",11,2,7,18,,,,1.0,2.0,4.0,,2.0,1.0,,,4.0,14.0,,,1.0,2.0,,79.0
39,"Johannisen, Jason",6,7,5,11,,1.0,,4.0,,3.0,,2.0,,,,1.0,12.0,,,,,,82.0
42,"Keath, Alex",1,2,5,6,,,1.0,2.0,,,1.0,1.0,1.0,1.0,,4.0,3.0,,,7.0,,,96.0
21,"Liberatore, Tom",16,3,10,26,,,,8.0,6.0,4.0,11.0,2.0,2.0,,,16.0,11.0,,,1.0,,,77.0
11,"Macrae, Jack",16,5,16,32,,,,8.0,3.0,3.0,6.0,,1.0,,,10.0,22.0,,,1.0,,1.0,82.0
33,"Naughton, Aaron",4,5,4,8,1,1.0,,1.0,,1.0,,1.0,,,,5.0,3.0,3.0,3.0,2.0,,,79.0
28,"Scott, Anthony",,,,,,,,,,,,,,,,,,,,,,,
6,"Smith, Bailey",15,5,3,18,,,,,3.0,2.0,1.0,4.0,1.0,,,2.0,15.0,1.0,1.0,1.0,,,84.0
1,"Treloar, Adam",2,,13,15,,,,6.0,1.0,,2.0,2.0,,,,12.0,3.0,,,,,,73.0
23,"Vandermeer, Laitham",4,4,5,9,,1.0,,3.0,,1.0,,5.0,,3.0,,4.0,5.0,1.0,1.0,,,,80.0
19,"Weightman, Cody",5,3,2,7,2,1.0,,1.0,,1.0,,3.0,1.0,2.0,,,7.0,,2.0,,,1.0,72.0
34,"Williams, Bailey",9,4,7,16,,,,1.0,4.0,,1.0,1.0,,,,9.0,5.0,2.0,,2.0,,,79.0
10,"Wood, Easton",9,6,4,13,,,,3.0,1.0,,,4.0,,3.0,,3.0,11.0,1.0,,5.0,,,84.0
2,"Young, Lewis",6,4,9,15,,1.0,4.0,2.0,,,,1.0,,1.0,,5.0,10.0,1.0,,6.0,1.0,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,188,80,157,345,5,7.0,15.0,64.0,42.0,35.0,33.0,50.0,11.0,14.0,,125.0,217.0,14.0,9.0,53.0,10.0,3.0,
Opposition,Opposition,232,116,154,386,9,10.0,55.0,68.0,30.0,51.0,35.0,40.0,14.0,11.0,6.0,142.0,234.0,20.0,13.0,49.0,4.0,6.0,
