0,1,2,3,4,5,6
←,"Round: 6 Venue: S.C.G. Date: Fri, 29-Apr-2011 7:40 PM Attendance: 28081","Round: 6 Venue: S.C.G. Date: Fri, 29-Apr-2011 7:40 PM Attendance: 28081","Round: 6 Venue: S.C.G. Date: Fri, 29-Apr-2011 7:40 PM Attendance: 28081","Round: 6 Venue: S.C.G. Date: Fri, 29-Apr-2011 7:40 PM Attendance: 28081","Round: 6 Venue: S.C.G. Date: Fri, 29-Apr-2011 7:40 PM Attendance: 28081",→
←,Sydney,5.2.32,5.8.38,8.8.56,10.11.71,→
←,Carlton,3.1.19,3.6.24,8.9.57,12.15.87,→
←,Qrt margin,SY by 13,SY by 14,CA by 1,CA by 16,→
←,Qrt scores,SY 32-19,SY 6-5,CA 33-18,CA 30-15,→
←,Field umpires,"Ray Chamberlain (145), Scott Jeffery (191), Matt Stevic (151)","Ray Chamberlain (145), Scott Jeffery (191), Matt Stevic (151)","Ray Chamberlain (145), Scott Jeffery (191), Matt Stevic (151)","Ray Chamberlain (145), Scott Jeffery (191), Matt Stevic (151)",→
