Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Ballantyne, Hayden",13,4,4,17,1,1.0,,4.0,1.0,2.0,3.0,3.0,1.0,,,10.0,6.0,,2.0,,,,86.0
19,"Blakely, Connor",10,6,10,20,,,2.0,5.0,2.0,1.0,2.0,2.0,,1.0,,7.0,15.0,,,2.0,,,75.0
40,"Collins, Sam",3,2,4,7,,,1.0,5.0,2.0,,,2.0,,1.0,,3.0,3.0,,,14.0,,1.0,92.0
17,"Crozier, Hayden",14,8,6,20,,,,3.0,6.0,,1.0,3.0,,,,5.0,13.0,1.0,,1.0,,,84.0
3,"Dawson, Zac",2,2,10,12,,,,1.0,1.0,,,1.0,1.0,1.0,,8.0,7.0,,,7.0,,,88.0
12,"Griffin, Jonathon",3,3,4,7,,1.0,20.0,1.0,2.0,,1.0,2.0,,1.0,,2.0,4.0,1.0,,3.0,,,87.0
32,"Hill, Stephen",15,4,7,22,,,3.0,2.0,3.0,4.0,5.0,4.0,1.0,1.0,,13.0,9.0,1.0,,4.0,1.0,,86.0
5,"Ibbotson, Garrick",9,7,2,11,,,,1.0,2.0,,1.0,1.0,,,,1.0,10.0,,,5.0,,,80.0
26,"Langdon, Ed",11,5,5,16,,,,2.0,2.0,2.0,1.0,2.0,,,,5.0,11.0,1.0,,,,,71.0
23,"Mayne, Chris",5,5,5,10,2,,,7.0,,2.0,1.0,1.0,,1.0,,4.0,8.0,1.0,2.0,1.0,,,88.0
16,"Mundy, David",10,1,4,14,,,3.0,4.0,2.0,1.0,1.0,3.0,,,,7.0,5.0,,,2.0,,,42.0
27,"Neale, Lachie",15,5,18,33,,,,8.0,4.0,2.0,9.0,2.0,2.0,,,16.0,17.0,,,,,,82.0
29,"Pavlich, Matthew",9,5,4,13,3,,,2.0,,5.0,,2.0,1.0,,,5.0,8.0,1.0,2.0,,,1.0,88.0
6,"Pearce, Danyle",17,2,2,19,,,,,7.0,2.0,1.0,4.0,,1.0,,5.0,10.0,,,1.0,,,82.0
11,"Sheridan, Tom",12,4,5,17,,,,2.0,4.0,3.0,2.0,,,,,3.0,14.0,,,4.0,,,78.0
34,"Spurr, Lee",7,4,7,14,,,,3.0,4.0,1.0,,2.0,,,,5.0,9.0,1.0,,,,,94.0
8,"Suban, Nick",8,,1,9,1,1.0,2.0,4.0,2.0,3.0,1.0,1.0,1.0,,,3.0,6.0,,,4.0,,1.0,89.0
33,"Sutcliffe, Cam",13,7,9,22,,,,3.0,6.0,2.0,1.0,4.0,,1.0,,6.0,15.0,,,10.0,,1.0,95.0
20,"Taberner, Matthew",7,7,3,10,1,1.0,1.0,1.0,,2.0,,1.0,,,,5.0,5.0,3.0,1.0,,,,95.0
18,"Tucker, Darcy",2,2,6,8,,,,4.0,1.0,1.0,,1.0,,,,3.0,5.0,,,,,,59.0
10,"Walters, Michael",15,3,3,18,,1.0,,3.0,1.0,7.0,1.0,6.0,2.0,3.0,,7.0,11.0,,,1.0,1.0,,90.0
14,"Weller, Lachie",2,1,8,10,,,,3.0,1.0,1.0,1.0,2.0,,1.0,,5.0,5.0,,,1.0,,,67.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,202,87,127,329,8,7.0,32.0,68.0,53.0,41.0,32.0,49.0,9.0,12.0,,128.0,196.0,10.0,7.0,60.0,2.0,4.0,
Opposition,Opposition,241,104,224,465,12,15.0,47.0,89.0,30.0,67.0,35.0,43.0,12.0,9.0,6.0,149.0,307.0,12.0,17.0,46.0,4.0,9.0,
