Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Brown, Gavin",14,4,4,18,2,1.0,,1.0,,,,,5.0,2.0,,,,,,,,,
21,"Christian, Michael",4,1,3,7,,,,3.0,,,,,2.0,2.0,,,,,,,,,
28,"Crosisca, Gavin",9,5,8,17,,1.0,,4.0,,,,,,2.0,,,,,,,,,
2,"Francis, Tony",13,4,8,21,,1.0,,8.0,,,,,1.0,1.0,,,,,,,,,
47,"Fraser, Mark",7,4,7,14,1,,,2.0,,,,,,,,,,,,,,,
34,"McGuane, Mick",22,6,9,31,1,,,,,,,,1.0,,,,,,,,,,
5,"McKeown, Ron",5,4,1,6,1,3.0,,,,,,,,,,,,,,,,,
6,"Mitchell, Barry",10,1,9,19,1,,,3.0,,,,,4.0,1.0,,,,,,,,,
1,"Monkhorst, Damian",8,5,12,20,,,20.0,1.0,,,,,,1.0,,,,,,,,,
7,"Morwood, Shane",7,3,8,15,,,,2.0,,,,,3.0,1.0,,,,,,,,,
4,"Pert, Gary",8,4,2,10,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,
13,"Richardson, Alan",19,6,7,26,,1.0,,1.0,,,,,2.0,2.0,,,,,,,,,
36,"Rocca, Saverio",6,4,2,8,2,3.0,3.0,,,,,,1.0,,,,,,,,,,
32,"Rowe, Brad",9,3,1,10,3,,,1.0,,,,,1.0,4.0,1.0,,,,,,,,
29,"Russell, Scott",9,3,17,26,2,1.0,,3.0,,,,,1.0,1.0,,,,,,,,,
45,"Sandford, Glenn",5,1,2,7,,,,,,,,,,,,,,,,,,,
27,"Starcevich, Craig",3,2,5,8,,1.0,,,,,,,2.0,3.0,,,,,,,,,
14,"Watson, Shane",4,2,2,6,2,,,1.0,,,,,,,,,,,,,,,
10,"Williams, Paul",12,5,11,23,,,,5.0,,,,,3.0,,,,,,,,,,
19,"Wright, Graham",14,4,6,20,,,,1.0,,,,,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,188,71,124,312,15,14.0,24.0,37.0,,,,,27.0,23.0,1.0,,,,,,,,
Opposition,Opposition,204,84,106,310,18,18.0,21.0,34.0,,,,,23.0,27.0,5.0,,,,,,,,
